aX,aY,aZ,gX,gY,gZ
-0.430,-0.719,-0.657,-101.228,-194.745,-156.656
-0.408,-0.718,-0.641,-103.977,-203.095,-170.171
-0.388,-0.715,-0.622,-106.086,-215.185,-183.255
-0.364,-0.714,-0.608,-108.276,-227.462,-194.654
-0.332,-0.716,-0.601,-109.784,-237.940,-205.956
-0.296,-0.725,-0.599,-109.334,-246.810,-216.681
-0.257,-0.741,-0.595,-107.054,-253.755,-225.317
-0.214,-0.762,-0.592,-101.242,-256.556,-230.758
-0.168,-0.784,-0.589,-87.205,-254.466,-234.014
-0.120,-0.809,-0.588,-63.182,-248.388,-233.257
-0.076,-0.839,-0.589,-27.079,-241.426,-228.117
-0.036,-0.866,-0.583,9.764,-234.401,-221.877
-0.004,-0.878,-0.568,42.783,-227.699,-215.257
0.017,-0.877,-0.540,68.277,-221.763,-208.461
0.029,-0.865,-0.501,85.576,-216.997,-201.686
0.034,-0.847,-0.456,93.952,-212.766,-195.273
0.040,-0.828,-0.406,96.475,-207.994,-189.377
0.048,-0.809,-0.355,95.436,-202.241,-184.016
0.054,-0.797,-0.313,93.017,-196.862,-178.344
0.052,-0.802,-0.277,90.365,-191.896,-172.963
0.055,-0.811,-0.243,87.960,-186.777,-167.760
0.063,-0.815,-0.211,85.285,-182.005,-162.763
0.070,-0.820,-0.184,81.724,-177.457,-157.997
0.070,-0.827,-0.163,76.997,-172.975,-153.391
0.067,-0.835,-0.144,70.883,-170.117,-148.882
0.065,-0.839,-0.126,64.102,-168.698,-144.578
0.067,-0.842,-0.109,56.951,-167.037,-140.649
0.073,-0.843,-0.094,50.233,-163.894,-137.002
0.077,-0.848,-0.083,44.331,-160.252,-133.353
0.077,-0.858,-0.073,40.771,-156.326,-129.600
0.078,-0.871,-0.064,39.250,-152.683,-125.943
0.078,-0.884,-0.056,38.730,-146.821,-122.475
0.077,-0.897,-0.048,39.435,-139.934,-119.088
0.076,-0.908,-0.041,41.326,-133.116,-115.219
