aX,aY,aZ,gX,gY,gZ
0.253,-1.769,0.434,54.071,0.058,-12.951
0.237,-1.710,0.441,22.584,0.681,-20.419
0.226,-1.694,0.434,-16.400,1.157,-39.616
0.215,-1.678,0.424,-50.424,0.681,-65.887
0.197,-1.670,0.406,-74.817,-0.591,-93.539
0.176,-1.677,0.409,-92.054,-0.165,-87.129
0.207,-1.745,0.374,-90.678,-0.319,-57.241
0.220,-1.789,0.364,-79.472,3.520,-44.731
0.209,-1.773,0.341,-56.458,5.692,-39.912
0.189,-1.727,0.325,-33.968,6.965,-36.560
0.176,-1.680,0.313,-24.944,7.853,-30.851
0.167,-1.640,0.303,-22.543,8.646,-24.154
0.150,-1.602,0.291,-22.240,8.491,-17.601
0.135,-1.572,0.283,-22.749,7.552,-12.697
0.124,-1.552,0.277,-22.600,6.229,-10.717
0.123,-1.541,0.274,-21.396,5.441,-9.884
0.126,-1.530,0.272,-18.456,5.299,-9.278
0.126,-1.516,0.269,-13.636,5.214,-8.667
0.123,-1.498,0.266,-7.307,5.189,-8.130
0.117,-1.475,0.264,-1.337,5.286,-7.922
0.109,-1.448,0.264,3.091,5.546,-7.804
0.101,-1.420,0.261,5.939,5.664,-7.741
0.094,-1.394,0.259,7.443,5.572,-7.403
0.087,-1.373,0.255,8.001,5.227,-6.956
0.081,-1.355,0.252,8.138,4.603,-6.428
0.075,-1.339,0.248,8.051,3.641,-5.993
0.068,-1.324,0.244,7.869,1.916,-5.716
0.062,-1.309,0.240,7.518,-0.326,-5.534
0.058,-1.295,0.238,6.988,-2.509,-5.487
0.056,-1.282,0.235,6.098,-3.885,-5.572
0.055,-1.270,0.234,4.817,-4.233,-5.797
0.053,-1.258,0.231,3.364,-4.255,-6.266
0.051,-1.248,0.228,1.842,-4.202,-7.031
0.047,-1.238,0.225,0.161,-4.213,-8.174
0.044,-1.230,0.221,-1.686,-4.363,-9.506
0.041,-1.222,0.217,-3.664,-4.727,-10.974
0.039,-1.215,0.213,-5.665,-5.184,-12.519
0.038,-1.208,0.209,-7.654,-5.617,-14.089
0.037,-1.203,0.204,-9.586,-5.942,-15.609
0.036,-1.198,0.200,-11.473,-6.078,-17.078
0.035,-1.193,0.194,-13.364,-6.252,-17.694
0.033,-1.193,0.186,-14.555,-6.621,-16.999
0.034,-1.195,0.181,-15.390,-6.887,-16.439
0.031,-1.192,0.175,-15.811,-7.150,-16.223
0.030,-1.187,0.170,-16.064,-7.532,-16.049
0.029,-1.183,0.165,-16.294,-7.748,-15.779
0.029,-1.180,0.162,-16.726,-7.707,-15.479
0.027,-1.177,0.156,-17.053,-7.659,-15.141
0.025,-1.174,0.151,-17.084,-7.703,-14.781
0.024,-1.172,0.146,-16.826,-7.771,-14.442
0.023,-1.169,0.143,-16.451,-7.747,-14.195
0.022,-1.165,0.139,-15.992,-7.665,-14.008
0.020,-1.162,0.136,-15.444,-7.542,-13.871
0.019,-1.159,0.134,-14.840,-7.405,-13.736
0.017,-1.155,0.131,-14.161,-7.268,-13.590
0.016,-1.152,0.129,-13.417,-7.119,-13.443
0.014,-1.149,0.127,-12.578,-6.923,-13.216
0.014,-1.146,0.125,-11.685,-6.671,-12.883
0.013,-1.142,0.124,-10.809,-6.442,-12.466
0.011,-1.138,0.123,-9.972,-6.246,-11.990
0.010,-1.134,0.122,-9.267,-6.061,-11.558
0.009,-1.130,0.122,-8.669,-5.919,-11.169
0.007,-1.127,0.121,-8.143,-5.838,-10.854
0.006,-1.123,0.120,-7.677,-5.823,-10.610
0.005,-1.119,0.120,-7.252,-5.839,-10.370
0.004,-1.116,0.119,-6.877,-5.871,-10.100
0.004,-1.112,0.118,-6.533,-5.906,-9.809
0.004,-1.109,0.117,-6.259,-5.959,-9.524
0.003,-1.106,0.117,-6.035,-6.010,-9.305
0.002,-1.102,0.116,-5.831,-6.054,-9.155
0.002,-1.099,0.115,-5.646,-6.095,-9.039
0.002,-1.095,0.113,-5.459,-6.132,-8.908
0.002,-1.091,0.112,-5.271,-6.162,-8.772
0.001,-1.087,0.111,-5.113,-6.171,-8.633
0.001,-1.083,0.110,-4.997,-6.180,-8.518
0.001,-1.081,0.109,-4.913,-6.170,-8.419
0.002,-1.079,0.107,-4.839,-6.157,-8.351
0.003,-1.078,0.106,-4.758,-6.165,-8.367
0.003,-1.077,0.104,-4.681,-6.157,-8.422
0.004,-1.076,0.103,-4.620,-6.127,-8.429
0.006,-1.075,0.101,-4.577,-6.099,-8.345
0.007,-1.074,0.099,-4.519,-6.081,-8.163
0.007,-1.074,0.098,-4.439,-6.070,-7.969
0.008,-1.073,0.097,-4.344,-6.042,-7.787
0.008,-1.071,0.096,-4.236,-5.933,-7.585
0.009,-1.070,0.095,-4.135,-5.776,-7.362
0.009,-1.068,0.094,-4.004,-5.635,-7.116
0.010,-1.067,0.093,-3.839,-5.554,-6.871
0.010,-1.067,0.092,-3.652,-5.508,-6.645
0.010,-1.067,0.091,-3.451,-5.491,-6.429
0.010,-1.066,0.090,-3.235,-5.483,-6.220
0.011,-1.065,0.090,-3.032,-5.471,-6.022
0.011,-1.064,0.090,-2.844,-5.455,-5.839
0.010,-1.063,0.089,-2.671,-5.439,-5.668
0.010,-1.062,0.089,-2.528,-5.421,-5.490
0.010,-1.061,0.089,-2.414,-5.403,-5.302
0.010,-1.059,0.089,-2.353,-5.386,-5.093
0.010,-1.058,0.090,-2.348,-5.383,-4.872
0.010,-1.057,0.090,-2.373,-5.394,-4.635
0.011,-1.056,0.090,-2.436,-5.397,-4.373
0.011,-1.056,0.090,-2.516,-5.400,-4.103
0.011,-1.056,0.090,-2.606,-5.386,-3.834
0.011,-1.056,0.090,-2.706,-5.333,-3.562
0.012,-1.056,0.089,-2.806,-5.272,-3.278
0.012,-1.055,0.089,-2.897,-5.203,-2.981
0.012,-1.054,0.089,-3.012,-5.139,-2.671
0.011,-1.053,0.089,-3.132,-5.097,-2.341
0.010,-1.051,0.089,-3.209,-5.077,-1.999
0.009,-1.049,0.089,-3.289,-5.072,-1.686
0.009,-1.047,0.088,-3.407,-5.043,-1.440
0.008,-1.046,0.088,-3.576,-5.028,-1.226
0.008,-1.045,0.087,-3.771,-5.039,-1.057
0.008,-1.044,0.086,-3.982,-5.073,-0.959
0.008,-1.043,0.086,-4.185,-5.154,-0.900

0.277,-1.513,0.470,-33.289,-11.635,-145.802
0.284,-1.568,0.521,-65.290,-10.233,-159.273
0.337,-1.674,0.499,-62.696,-9.171,-166.245
0.279,-1.697,0.499,-61.515,-9.328,-162.924
0.248,-1.673,0.477,-59.493,-6.291,-158.478
0.225,-1.625,0.456,-54.120,4.399,-154.192
0.225,-1.607,0.445,-53.164,7.247,-146.738
0.213,-1.606,0.439,-55.303,9.409,-142.739
0.210,-1.607,0.428,-62.450,10.109,-139.188
0.208,-1.618,0.415,-70.445,9.602,-135.731
0.204,-1.651,0.404,-72.808,8.756,-130.532
0.215,-1.681,0.386,-70.119,8.544,-123.097
0.201,-1.690,0.366,-61.004,8.868,-114.803
0.182,-1.675,0.347,-51.595,9.221,-107.301
0.170,-1.657,0.325,-45.037,10.539,-98.754
0.159,-1.630,0.306,-40.365,12.357,-91.901
0.150,-1.606,0.291,-36.796,14.077,-85.984
0.141,-1.586,0.280,-33.823,15.437,-80.450
0.139,-1.569,0.267,-30.880,16.244,-73.178
0.135,-1.558,0.261,-27.309,16.483,-68.818
0.130,-1.539,0.258,-23.315,17.003,-65.201
0.125,-1.520,0.254,-19.957,17.244,-60.683
0.114,-1.501,0.250,-15.735,16.853,-55.437
0.103,-1.484,0.246,-10.192,15.868,-51.236
0.094,-1.465,0.244,-4.259,14.765,-48.245
0.089,-1.442,0.240,0.659,14.025,-45.742
0.082,-1.419,0.237,3.696,13.526,-43.607
0.077,-1.396,0.234,4.936,13.069,-41.557
0.071,-1.374,0.231,5.654,12.462,-39.716
0.065,-1.356,0.227,6.225,11.698,-38.125
0.059,-1.339,0.224,6.688,10.878,-36.640
0.053,-1.323,0.221,6.973,9.896,-35.257
0.048,-1.306,0.218,6.984,8.727,-34.020
0.042,-1.290,0.215,6.771,7.480,-32.895
0.038,-1.276,0.211,6.274,6.329,-31.949
0.036,-1.262,0.207,5.481,5.490,-31.225
0.034,-1.250,0.203,4.379,4.834,-30.598
0.033,-1.239,0.200,2.838,4.251,-29.954
0.032,-1.227,0.197,0.657,3.863,-29.372
0.028,-1.217,0.193,-1.590,3.442,-28.885
0.025,-1.208,0.187,-3.676,3.051,-28.469
0.023,-1.201,0.181,-5.405,2.626,-28.107
0.021,-1.195,0.174,-6.848,2.242,-27.762
0.020,-1.189,0.168,-8.015,1.897,-27.389
0.019,-1.184,0.162,-8.993,1.566,-26.994
0.017,-1.180,0.156,-9.700,1.250,-26.601
0.014,-1.177,0.150,-10.101,1.000,-26.285
0.012,-1.173,0.145,-10.369,0.779,-26.013
0.010,-1.169,0.141,-10.619,0.557,-25.692
0.009,-1.167,0.137,-10.807,0.307,-25.357
0.007,-1.165,0.134,-10.871,0.059,-25.036
0.006,-1.164,0.130,-10.785,-0.193,-24.633
0.004,-1.162,0.126,-10.613,-0.440,-24.197
0.001,-1.160,0.121,-10.332,-0.602,-23.779
-0.001,-1.157,0.116,-9.950,-0.742,-23.369
-0.003,-1.154,0.111,-9.457,-0.874,-22.954
-0.006,-1.150,0.112,-8.983,-0.997,-22.509
-0.008,-1.146,0.110,-8.638,-1.101,-22.008
-0.010,-1.142,0.108,-8.324,-1.143,-21.464
-0.013,-1.139,0.107,-8.027,-1.167,-20.915
-0.016,-1.135,0.105,-7.747,-1.191,-20.300
-0.018,-1.132,0.105,-7.461,-1.234,-19.654
-0.020,-1.128,0.107,-7.340,-1.267,-18.942
-0.022,-1.125,0.107,-7.192,-1.282,-18.232
-0.025,-1.123,0.106,-7.012,-1.334,-17.582
-0.028,-1.120,0.103,-6.731,-1.375,-16.985
-0.030,-1.117,0.101,-6.385,-1.421,-16.417
-0.032,-1.113,0.099,-5.994,-1.444,-15.864
-0.034,-1.109,0.097,-5.667,-1.474,-15.322
-0.036,-1.106,0.096,-5.438,-1.502,-14.784
-0.038,-1.102,0.095,-5.286,-1.519,-14.291
-0.040,-1.098,0.095,-5.171,-1.564,-13.791
-0.042,-1.095,0.094,-5.064,-1.610,-13.330
-0.044,-1.093,0.094,-4.941,-1.670,-12.910
-0.045,-1.090,0.096,-4.800,-1.784,-12.527
-0.046,-1.088,0.097,-4.747,-1.913,-12.118
-0.047,-1.087,0.095,-4.615,-2.031,-11.752
-0.048,-1.086,0.093,-4.351,-2.128,-11.482
-0.050,-1.084,0.090,-4.016,-2.204,-11.265
-0.051,-1.081,0.088,-3.666,-2.259,-11.066
-0.052,-1.077,0.086,-3.381,-2.290,-10.862
-0.053,-1.074,0.084,-3.185,-2.305,-10.632
-0.053,-1.071,0.082,-3.107,-2.321,-10.401
-0.054,-1.067,0.080,-3.076,-2.314,-10.188
-0.054,-1.064,0.080,-3.172,-2.348,-9.971
-0.054,-1.061,0.079,-3.554,-2.376,-9.698
-0.054,-1.059,0.080,-4.045,-2.418,-9.399
-0.054,-1.057,0.079,-4.474,-2.498,-9.086
-0.054,-1.056,0.080,-4.852,-2.608,-8.747
-0.054,-1.056,0.080,-5.281,-2.707,-8.393
-0.054,-1.055,0.079,-5.627,-2.758,-8.142
-0.055,-1.055,0.077,-5.900,-2.750,-7.976
-0.056,-1.054,0.074,-6.034,-2.697,-7.873
-0.056,-1.053,0.072,-6.089,-2.641,-7.761
-0.057,-1.052,0.070,-6.108,-2.578,-7.621
-0.057,-1.051,0.068,-6.094,-2.525,-7.471
-0.058,-1.050,0.066,-6.077,-2.497,-7.311
-0.059,-1.049,0.065,-6.027,-2.518,-7.164
-0.061,-1.048,0.064,-5.937,-2.554,-7.034
-0.061,-1.048,0.062,-5.775,-2.604,-6.943
-0.062,-1.047,0.060,-5.582,-2.659,-6.871
-0.063,-1.046,0.059,-5.396,-2.749,-6.768
-0.064,-1.045,0.058,-5.239,-2.849,-6.636
-0.065,-1.043,0.057,-5.168,-2.946,-6.473
-0.066,-1.042,0.054,-5.179,-3.064,-6.282
-0.067,-1.041,0.052,-5.232,-3.204,-6.112
-0.068,-1.042,0.049,-5.420,-3.307,-6.032
-0.069,-1.043,0.046,-5.800,-3.332,-6.050
-0.070,-1.045,0.041,-6.390,-3.261,-6.212
-0.072,-1.044,0.038,-6.698,-3.194,-6.466
-0.074,-1.039,0.038,-6.158,-3.365,-6.535
-0.077,-1.034,0.042,-5.295,-3.941,-6.472
-0.078,-1.027,0.049,-4.711,-4.463,-6.343
-0.078,-1.022,0.055,-4.922,-4.697,-6.243
-0.076,-1.020,0.060,-5.272,-4.949,-6.102
-0.076,-1.024,0.066,-5.595,-5.476,-5.965
-0.076,-1.027,0.070,-5.848,-6.061,-5.843
-0.076,-1.031,0.074,-6.170,-6.578,-5.829
-0.075,-1.037,0.071,-6.548,-6.943,-6.006

0.059,-1.865,0.323,-12.782,-6.911,-151.997
0.056,-1.920,0.378,-29.890,-3.124,-147.742
0.138,-2.043,0.402,-29.008,-7.738,-148.388
0.111,-2.024,0.426,-25.526,-13.177,-144.817
0.098,-1.971,0.407,-20.090,-12.734,-141.343
0.084,-1.918,0.411,-20.355,-9.454,-143.081
0.066,-1.895,0.403,-30.935,-6.586,-148.877
0.037,-1.888,0.413,-50.704,-3.723,-149.042
0.054,-1.907,0.400,-67.133,0.118,-145.307
0.058,-1.912,0.390,-76.634,3.404,-140.352
0.058,-1.931,0.372,-78.953,6.350,-130.385
0.058,-1.960,0.351,-76.545,6.163,-124.597
0.062,-1.985,0.336,-65.076,5.255,-120.946
0.065,-1.986,0.328,-47.322,5.202,-117.965
0.064,-1.956,0.327,-33.814,6.400,-115.048
0.057,-1.912,0.319,-27.615,7.283,-112.158
0.050,-1.869,0.313,-24.881,8.083,-108.200
0.050,-1.828,0.306,-23.811,7.828,-102.329
0.049,-1.790,0.305,-23.979,7.171,-95.792
0.043,-1.760,0.301,-24.068,5.583,-90.055
0.047,-1.735,0.302,-23.795,4.101,-84.486
0.051,-1.717,0.302,-22.577,2.610,-78.493
0.047,-1.698,0.302,-19.206,1.270,-73.540
0.041,-1.670,0.301,-15.046,0.268,-70.648
0.035,-1.636,0.299,-11.324,-0.574,-68.998
0.031,-1.599,0.296,-9.048,-1.161,-67.519
0.028,-1.562,0.293,-8.174,-1.499,-66.042
0.024,-1.530,0.289,-8.284,-1.647,-64.673
0.020,-1.503,0.283,-8.831,-1.745,-63.519
0.016,-1.478,0.277,-9.640,-1.961,-62.622
0.014,-1.459,0.271,-10.642,-2.284,-61.890
0.013,-1.440,0.265,-11.752,-2.683,-61.180
0.012,-1.422,0.258,-12.786,-3.209,-60.439
0.011,-1.405,0.251,-13.663,-3.824,-59.714
0.010,-1.390,0.243,-14.327,-4.450,-59.016
0.010,-1.376,0.234,-14.881,-4.955,-58.306
0.011,-1.363,0.226,-15.349,-5.231,-57.585
0.012,-1.352,0.217,-15.749,-5.375,-56.842
0.015,-1.342,0.208,-15.992,-5.434,-56.022
0.017,-1.334,0.199,-16.068,-5.460,-55.140
0.020,-1.326,0.191,-16.058,-5.478,-54.161
0.022,-1.319,0.182,-15.958,-5.579,-53.071
0.023,-1.314,0.174,-15.770,-5.635,-51.921
0.025,-1.307,0.167,-15.527,-5.620,-50.759
0.028,-1.301,0.159,-15.268,-5.474,-49.489
0.031,-1.295,0.153,-14.999,-5.234,-48.087
0.034,-1.290,0.148,-14.731,-4.927,-46.579
0.037,-1.285,0.143,-14.433,-4.590,-45.052
0.038,-1.279,0.140,-14.092,-4.237,-43.538
0.039,-1.273,0.137,-13.697,-3.891,-42.018
0.040,-1.267,0.135,-13.233,-3.514,-40.502
0.040,-1.262,0.133,-12.758,-3.090,-38.999
0.040,-1.255,0.132,-12.266,-2.654,-37.543
0.040,-1.248,0.131,-11.809,-2.270,-36.025
0.040,-1.240,0.130,-11.383,-1.898,-34.513
0.039,-1.234,0.129,-10.964,-1.579,-33.058
0.039,-1.228,0.128,-10.531,-1.232,-31.741
0.039,-1.222,0.127,-10.034,-0.926,-30.477
0.039,-1.217,0.127,-9.537,-0.650,-29.369
0.039,-1.211,0.127,-9.057,-0.420,-28.330
0.039,-1.204,0.127,-8.552,-0.193,-27.404
0.038,-1.198,0.127,-8.011,0.017,-26.560
0.037,-1.192,0.126,-7.452,0.210,-25.758
0.036,-1.187,0.126,-6.931,0.419,-24.991
0.036,-1.181,0.125,-6.469,0.602,-24.155
0.036,-1.175,0.125,-6.149,0.756,-23.236
0.035,-1.168,0.125,-5.911,0.887,-22.297
0.035,-1.162,0.124,-5.735,1.073,-21.409
0.034,-1.157,0.124,-5.598,1.235,-20.552
0.034,-1.152,0.122,-5.366,1.313,-19.552
0.035,-1.148,0.122,-5.185,1.581,-18.625
0.035,-1.143,0.121,-5.042,1.790,-17.759
0.035,-1.139,0.119,-4.913,1.950,-16.939
0.035,-1.134,0.118,-4.831,2.106,-16.207
0.035,-1.130,0.116,-4.788,2.259,-15.470
0.036,-1.126,0.113,-4.760,2.412,-14.766
0.036,-1.121,0.111,-4.738,2.529,-14.096
0.036,-1.117,0.109,-4.717,2.586,-13.466
0.036,-1.113,0.108,-4.684,2.569,-12.909
0.037,-1.110,0.106,-4.652,2.510,-12.509
0.038,-1.106,0.104,-4.586,2.450,-12.215
0.038,-1.103,0.102,-4.459,2.382,-11.982
0.039,-1.099,0.100,-4.272,2.286,-11.739
0.040,-1.097,0.098,-4.077,2.165,-11.483
0.041,-1.094,0.096,-3.907,2.033,-11.231
0.041,-1.092,0.095,-3.773,1.915,-10.983
0.042,-1.089,0.093,-3.675,1.819,-10.738
0.042,-1.087,0.092,-3.611,1.730,-10.498
0.042,-1.085,0.090,-3.557,1.640,-10.241
0.042,-1.083,0.089,-3.480,1.547,-9.953
0.043,-1.082,0.088,-3.329,1.442,-9.623
0.043,-1.081,0.087,-3.034,1.325,-9.271
0.043,-1.079,0.087,-2.642,1.226,-8.952
0.043,-1.077,0.086,-2.215,1.136,-8.682
0.043,-1.075,0.086,-1.826,1.043,-8.451
0.042,-1.073,0.086,-1.474,0.945,-8.245
0.042,-1.072,0.086,-1.147,0.842,-8.026
0.042,-1.071,0.087,-0.835,0.723,-7.799
0.042,-1.070,0.087,-0.560,0.635,-7.628
0.042,-1.069,0.088,-0.351,0.506,-7.418
0.042,-1.069,0.088,-0.160,0.393,-7.167
0.041,-1.068,0.089,-0.003,0.280,-6.860
0.041,-1.068,0.089,0.115,0.183,-6.531
0.040,-1.067,0.090,0.212,0.093,-6.209
0.039,-1.065,0.091,0.287,-0.024,-5.873
0.037,-1.064,0.092,0.355,-0.151,-5.541
0.036,-1.063,0.093,0.400,-0.256,-5.245
0.035,-1.062,0.093,0.437,-0.328,-5.043
0.034,-1.060,0.094,0.449,-0.365,-4.879
0.033,-1.058,0.094,0.426,-0.380,-4.684
0.033,-1.056,0.094,0.348,-0.394,-4.421
0.033,-1.055,0.094,0.189,-0.400,-4.083
0.032,-1.053,0.094,-0.021,-0.404,-3.713
0.032,-1.051,0.095,-0.284,-0.423,-3.354
0.032,-1.049,0.096,-0.598,-0.469,-3.052
0.031,-1.048,0.097,-1.001,-0.528,-2.838
0.031,-1.047,0.098,-1.458,-0.620,-2.679
0.031,-1.046,0.099,-1.927,-0.757,-2.536
0.030,-1.046,0.100,-2.352,-0.945,-2.462

0.563,-1.404,0.242,-2.595,-13.006,-17.229
0.610,-1.614,0.165,-1.872,-41.223,-49.897
0.641,-1.739,0.263,-3.264,-42.746,-65.985
0.608,-1.718,0.240,-5.873,-41.808,-66.506
0.588,-1.675,0.216,-8.534,-38.246,-66.898
0.565,-1.645,0.188,-9.527,-27.770,-74.111
0.516,-1.608,0.185,-13.646,-17.723,-78.743
0.503,-1.605,0.173,-26.976,-12.557,-77.477
0.493,-1.617,0.169,-42.259,-9.094,-75.416
0.488,-1.640,0.157,-51.495,-7.129,-68.593
0.474,-1.674,0.147,-53.700,-6.020,-63.156
0.478,-1.710,0.134,-49.846,-5.020,-58.576
0.474,-1.720,0.119,-38.156,-4.599,-54.961
0.459,-1.709,0.112,-22.829,-4.344,-52.132
0.440,-1.684,0.108,-12.259,-4.039,-49.801
0.425,-1.656,0.101,-6.012,-3.119,-46.845
0.407,-1.626,0.095,-2.119,-1.870,-43.271
0.391,-1.596,0.088,0.254,-0.647,-39.646
0.374,-1.570,0.083,1.845,-0.449,-36.868
0.360,-1.545,0.074,2.948,-0.852,-31.992
0.360,-1.527,0.081,3.865,-0.802,-24.420
0.349,-1.516,0.086,4.538,-0.847,-16.914
0.328,-1.495,0.084,6.567,-1.307,-14.114
0.325,-1.470,0.084,9.696,-2.722,-10.414
0.311,-1.450,0.094,12.700,-4.480,-6.727
0.294,-1.430,0.099,15.291,-6.086,-4.848
0.278,-1.406,0.101,17.599,-7.184,-3.541
0.266,-1.382,0.102,19.571,-8.126,-3.263
0.258,-1.358,0.106,20.726,-8.321,-3.343
0.252,-1.337,0.110,20.959,-7.939,-3.576
0.247,-1.320,0.110,20.563,-7.028,-3.702
0.241,-1.305,0.109,20.002,-6.142,-3.936
0.232,-1.291,0.106,19.327,-5.648,-4.250
0.223,-1.278,0.104,18.450,-5.377,-4.609
0.214,-1.265,0.102,17.187,-5.054,-5.131
0.206,-1.252,0.101,15.152,-4.633,-5.812
0.200,-1.241,0.098,12.738,-4.190,-6.578
0.194,-1.233,0.094,10.303,-3.989,-7.288
0.189,-1.227,0.091,8.139,-3.991,-7.805
0.184,-1.222,0.087,6.290,-4.086,-8.197
0.179,-1.218,0.082,4.741,-4.132,-8.563
0.176,-1.214,0.077,3.460,-4.100,-8.892
0.174,-1.209,0.072,2.496,-4.005,-9.151
0.171,-1.205,0.067,1.658,-3.925,-9.303
0.168,-1.201,0.061,0.998,-3.896,-9.347
0.165,-1.197,0.056,0.510,-3.979,-9.322
0.161,-1.192,0.051,0.178,-4.148,-9.237
0.158,-1.188,0.046,0.017,-4.390,-9.092
0.154,-1.184,0.041,-0.049,-4.527,-8.942
0.150,-1.179,0.038,-0.050,-4.511,-8.808
0.147,-1.174,0.034,-0.001,-4.396,-8.716
0.144,-1.169,0.031,0.127,-4.238,-8.639
0.141,-1.164,0.029,0.349,-4.096,-8.542
0.138,-1.160,0.028,0.652,-3.968,-8.385
0.135,-1.156,0.027,1.073,-3.809,-8.170
0.131,-1.150,0.028,1.600,-3.653,-7.936
0.127,-1.144,0.029,2.092,-3.459,-7.725
0.123,-1.139,0.031,2.455,-3.250,-7.576
0.120,-1.134,0.032,2.699,-3.030,-7.421
0.116,-1.130,0.033,2.805,-2.800,-7.226
0.113,-1.126,0.034,2.848,-2.607,-6.959
0.110,-1.122,0.035,2.860,-2.422,-6.646
0.107,-1.119,0.036,2.839,-2.240,-6.358
0.103,-1.115,0.038,2.758,-2.042,-6.144
0.099,-1.111,0.039,2.538,-1.849,-5.913
0.096,-1.107,0.040,2.209,-1.666,-5.729
0.092,-1.104,0.042,1.756,-1.559,-5.555
0.089,-1.101,0.044,1.257,-1.464,-5.440
0.085,-1.099,0.045,0.742,-1.382,-5.371
0.082,-1.098,0.046,0.294,-1.318,-5.254
0.080,-1.096,0.046,-0.075,-1.292,-5.109
0.077,-1.095,0.047,-0.389,-1.293,-4.969
0.074,-1.094,0.046,-0.658,-1.320,-4.856
0.072,-1.094,0.046,-0.910,-1.358,-4.740
0.069,-1.093,0.045,-1.115,-1.394,-4.596
0.068,-1.093,0.044,-1.261,-1.439,-4.414
0.066,-1.091,0.044,-1.308,-1.499,-4.189
0.064,-1.090,0.043,-1.301,-1.566,-3.945
0.062,-1.089,0.042,-1.227,-1.637,-3.690
0.060,-1.088,0.042,-1.075,-1.712,-3.470
0.058,-1.086,0.041,-0.879,-1.772,-3.305
0.056,-1.084,0.041,-0.669,-1.829,-3.182
0.054,-1.082,0.041,-0.438,-1.889,-3.080
0.053,-1.079,0.041,-0.217,-1.959,-2.979
0.051,-1.077,0.041,0.001,-2.039,-2.888
0.050,-1.075,0.040,0.231,-2.107,-2.810
0.049,-1.073,0.040,0.474,-2.175,-2.728
0.048,-1.070,0.040,0.683,-2.230,-2.609
0.047,-1.067,0.040,0.834,-2.280,-2.482
0.046,-1.064,0.039,0.951,-2.322,-2.368
0.046,-1.062,0.039,1.043,-2.346,-2.252
0.045,-1.060,0.038,1.122,-2.365,-2.117
0.044,-1.058,0.037,1.185,-2.396,-1.968
0.043,-1.056,0.036,1.227,-2.429,-1.828
0.042,-1.054,0.036,1.239,-2.451,-1.705
0.041,-1.052,0.035,1.230,-2.464,-1.600
0.040,-1.050,0.035,1.200,-2.471,-1.506
0.039,-1.049,0.034,1.161,-2.467,-1.432
0.039,-1.048,0.034,1.118,-2.444,-1.377
0.038,-1.046,0.033,1.079,-2.417,-1.348
0.037,-1.044,0.033,1.022,-2.390,-1.336
0.036,-1.043,0.032,0.926,-2.362,-1.312
0.036,-1.042,0.032,0.825,-2.362,-1.261
0.036,-1.041,0.033,0.727,-2.386,-1.209
0.035,-1.040,0.033,0.608,-2.427,-1.180
0.033,-1.039,0.034,0.465,-2.485,-1.194
0.032,-1.039,0.034,0.320,-2.574,-1.197
0.031,-1.039,0.035,0.199,-2.708,-1.174
0.031,-1.040,0.035,0.077,-2.906,-1.131
0.030,-1.040,0.036,-0.048,-3.140,-1.072
0.029,-1.041,0.037,-0.178,-3.404,-1.033
0.029,-1.041,0.038,-0.273,-3.700,-1.020
0.028,-1.042,0.039,-0.360,-3.985,-0.979
0.028,-1.041,0.039,-0.460,-4.256,-0.934
0.027,-1.041,0.040,-0.581,-4.529,-0.910
0.026,-1.041,0.040,-0.704,-4.798,-0.908
0.025,-1.041,0.040,-0.853,-5.067,-0.912
0.025,-1.042,0.040,-1.037,-5.337,-0.929
0.025,-1.043,0.040,-1.259,-5.613,-0.965

0.383,-1.391,0.445,-28.632,-40.374,-4.585
0.431,-1.569,0.408,-28.423,-31.541,-18.879
0.430,-1.625,0.427,-26.237,-30.793,-34.576
0.419,-1.600,0.383,-24.952,-29.946,-39.908
0.398,-1.564,0.334,-26.055,-25.772,-45.688
0.370,-1.523,0.308,-31.464,-14.515,-51.410
0.347,-1.533,0.305,-53.341,-13.118,-51.365
0.338,-1.576,0.308,-79.318,-13.337,-50.282
0.330,-1.607,0.296,-95.958,-14.998,-46.938
0.349,-1.660,0.277,-99.287,-16.691,-38.246
0.351,-1.689,0.258,-97.892,-17.248,-34.802
0.352,-1.696,0.234,-94.227,-17.392,-31.628
0.344,-1.688,0.215,-88.067,-17.215,-28.628
0.336,-1.676,0.198,-80.083,-16.904,-25.366
0.325,-1.663,0.183,-70.106,-16.880,-21.744
0.313,-1.649,0.174,-60.066,-16.575,-17.816
0.299,-1.631,0.168,-51.738,-15.777,-13.320
0.285,-1.607,0.160,-43.706,-14.184,-8.223
0.270,-1.579,0.152,-36.444,-13.480,-3.458
0.269,-1.555,0.145,-28.764,-14.339,2.922
0.268,-1.538,0.137,-19.321,-14.872,5.082
0.261,-1.510,0.144,-12.379,-14.444,9.247
0.261,-1.487,0.142,-6.864,-14.130,14.928
0.242,-1.463,0.144,-2.576,-14.622,17.504
0.217,-1.432,0.143,0.890,-15.791,18.763
0.197,-1.401,0.142,3.170,-16.970,19.046
0.187,-1.373,0.143,4.547,-17.824,18.642
0.179,-1.347,0.147,5.055,-18.211,18.003
0.174,-1.323,0.145,5.242,-17.915,17.206
0.173,-1.304,0.145,5.108,-16.826,16.777
0.170,-1.287,0.144,4.870,-15.584,16.378
0.163,-1.271,0.141,4.654,-14.605,15.717
0.154,-1.253,0.137,4.409,-13.879,14.558
0.145,-1.237,0.135,3.934,-13.188,12.884
0.138,-1.223,0.131,2.998,-12.573,11.065
