aX,aY,aZ,gX,gY,gZ
0.132,-1.004,1.037,19.024,159.451,-14.722
0.139,-0.994,1.024,20.406,176.834,-15.030
0.144,-0.984,1.008,21.045,193.810,-15.365
0.149,-0.973,0.990,21.733,210.294,-15.764
0.153,-0.962,0.970,22.489,226.155,-16.252
0.155,-0.950,0.948,23.259,241.493,-16.900
0.154,-0.936,0.926,23.928,254.876,-18.612
0.153,-0.917,0.903,23.541,261.692,-22.648
0.150,-0.889,0.882,20.986,265.247,-24.502
0.150,-0.878,0.852,20.055,275.296,-29.044
0.154,-0.869,0.826,19.113,284.224,-31.505
0.146,-0.857,0.800,18.052,291.114,-33.104
0.144,-0.847,0.768,17.527,301.893,-35.069
0.145,-0.842,0.737,17.710,314.466,-37.410
0.143,-0.837,0.706,18.244,326.703,-39.124
0.139,-0.831,0.673,18.662,338.111,-40.187
0.136,-0.827,0.641,18.624,348.977,-40.469
0.131,-0.823,0.611,18.512,357.403,-40.616
0.127,-0.821,0.579,18.363,361.774,-41.072
0.125,-0.820,0.548,18.163,361.403,-42.327
0.124,-0.820,0.518,18.024,358.838,-44.363
0.126,-0.822,0.489,18.238,355.063,-46.953
0.129,-0.824,0.462,19.004,350.036,-49.757
0.129,-0.824,0.435,20.102,344.305,-52.478
0.133,-0.822,0.408,20.829,336.758,-54.585
0.129,-0.819,0.379,21.001,327.468,-56.056
0.125,-0.816,0.349,20.792,316.593,-56.638
0.122,-0.814,0.319,20.270,305.405,-56.401
0.117,-0.815,0.288,19.482,294.243,-56.133
0.114,-0.808,0.261,17.712,283.837,-55.641
0.107,-0.816,0.234,16.213,273.992,-54.766
0.102,-0.823,0.206,15.609,264.980,-53.576
0.093,-0.830,0.181,14.787,257.064,-52.107
0.086,-0.836,0.156,14.303,250.179,-50.781
0.077,-0.841,0.133,13.916,243.247,-49.349
0.068,-0.847,0.111,13.725,235.705,-47.763
0.057,-0.854,0.088,14.095,228.395,-47.027
0.051,-0.857,0.069,14.765,220.558,-45.924
0.038,-0.854,0.052,15.761,213.927,-44.242
0.018,-0.868,0.035,16.549,205.342,-41.721
0.009,-0.871,0.022,20.448,200.084,-41.231
-0.005,-0.858,0.015,22.852,194.858,-41.546
-0.025,-0.850,0.007,22.653,184.713,-39.771
-0.043,-0.860,0.002,22.485,175.228,-38.449
-0.055,-0.861,-0.001,22.641,167.530,-37.608
-0.068,-0.856,-0.002,22.390,158.852,-36.995
-0.084,-0.854,-0.002,21.423,149.452,-36.201
-0.099,-0.858,-0.001,20.083,140.991,-35.023
-0.111,-0.863,-0.001,19.227,133.765,-33.507
-0.124,-0.868,-0.000,18.824,127.493,-31.661
