0.037,0.464,1.325,-51.859,-13.832,-0.351
0.044,0.398,1.302,-50.765,-41.653,-11.279
0.015,0.344,1.304,-49.554,-40.235,-12.101
-0.012,0.293,1.310,-45.892,-41.059,-13.031
-0.042,0.255,1.321,-36.344,-42.586,-16.659
-0.053,0.270,1.326,-28.281,-44.876,-16.300
-0.051,0.297,1.324,-26.602,-45.560,-14.805
-0.018,0.300,1.307,-27.479,-41.289,-14.043
-0.000,0.295,1.292,-29.408,-37.523,-13.415
-0.007,0.277,1.277,-29.635,-35.424,-13.489
-0.017,0.258,1.259,-29.033,-34.099,-14.097
-0.019,0.244,1.248,-28.376,-33.321,-14.246
-0.017,0.231,1.239,-27.867,-33.005,-13.782
-0.016,0.216,1.234,-27.423,-32.848,-13.402
-0.018,0.200,1.232,-26.931,-32.571,-13.274
-0.020,0.185,1.233,-26.391,-32.125,-13.306
-0.022,0.170,1.235,-25.835,-31.374,-13.093
-0.022,0.261,1.122,61.341,-11.654,7.330
-0.065,0.059,1.180,37.870,27.655,6.762
-0.092,0.023,1.130,42.533,12.856,1.453
-0.095,-0.038,1.115,38.655,23.301,0.203
-0.080,-0.072,1.122,30.274,26.140,1.220
-0.078,-0.093,1.137,25.362,25.331,0.663
-0.067,-0.112,1.157,22.789,21.056,-1.145
-0.065,-0.135,1.182,20.162,14.243,-2.981
-0.073,-0.159,1.208,17.111,0.219,-5.360
-0.086,-0.180,1.226,15.973,-19.721,-6.910
-0.099,-0.198,1.227,20.265,-39.282,-7.190
-0.112,-0.206,1.217,35.251,-46.905,-6.892
-0.055,-0.174,1.186,50.851,-45.169,-5.203
-0.045,-0.141,1.182,50.666,-38.981,-3.100
-0.059,-0.121,1.172,48.887,-34.448,-2.224
-0.072,-0.117,1.161,46.215,-31.153,-2.308
-0.072,-0.119,1.154,43.884,-29.608,-2.624
-0.067,-0.124,1.150,42.561,-29.246,-3.034
-0.062,-0.129,1.152,41.299,-29.188,-3.637
-0.058,-0.131,1.156,39.923,-29.188,-4.134
