aX,aY,aZ,gX,gY,gZ
0.126,-0.840,-0.421,-55.278,-260.900,102.353
0.100,-0.825,-0.394,-58.832,-261.355,101.532
0.075,-0.809,-0.363,-63.545,-261.926,100.285
0.048,-0.796,-0.327,-69.050,-262.449,98.832
0.022,-0.788,-0.282,-75.222,-262.284,96.946
-0.003,-0.784,-0.236,-81.225,-260.985,94.634
-0.027,-0.787,-0.188,-85.779,-258.103,92.029
-0.049,-0.792,-0.141,-88.363,-253.236,89.404
-0.069,-0.797,-0.097,-88.997,-247.945,86.801
-0.088,-0.801,-0.057,-88.085,-243.126,84.130
-0.107,-0.801,-0.020,-86.646,-233.547,81.374
-0.127,-0.799,0.010,-85.028,-216.981,78.522
-0.148,-0.795,0.036,-82.877,-196.248,75.615
-0.170,-0.792,0.058,-80.079,-172.740,72.924
-0.192,-0.788,0.076,-76.811,-144.794,70.543
-0.214,-0.784,0.089,-73.071,-119.783,68.546
-0.236,-0.781,0.097,-68.707,-97.084,67.083
-0.258,-0.776,0.102,-64.257,-78.742,66.010
-0.283,-0.771,0.101,-60.068,-67.496,65.011
-0.307,-0.764,0.099,-56.454,-61.112,63.687
-0.329,-0.754,0.096,-54.120,-57.835,61.401
-0.348,-0.744,0.093,-52.736,-55.955,58.273
-0.364,-0.736,0.089,-51.947,-54.201,54.540
-0.377,-0.729,0.086,-51.304,-51.773,50.522
-0.389,-0.727,0.081,-50.511,-48.212,46.616
-0.401,-0.726,0.076,-49.221,-41.897,43.257
-0.413,-0.726,0.070,-47.276,-36.250,40.499
-0.425,-0.725,0.063,-44.737,-30.594,38.298
-0.438,-0.722,0.056,-41.729,-25.400,36.379
-0.451,-0.717,0.048,-38.776,-21.218,34.603
-0.464,-0.711,0.042,-36.232,-17.972,32.846
-0.477,-0.705,0.036,-34.407,-15.474,31.038
-0.489,-0.698,0.031,-33.086,-13.553,29.316
-0.501,-0.693,0.025,-32.071,-12.226,27.754
-0.513,-0.689,0.020,-31.230,-11.337,26.421
-0.524,-0.685,0.015,-30.468,-10.803,25.425
-0.534,-0.681,0.010,-29.699,-10.580,24.683
-0.544,-0.677,0.006,-28.909,-10.709,24.126
-0.553,-0.673,0.003,-28.146,-11.012,23.686
-0.562,-0.667,0.001,-27.515,-11.374,23.269
-0.571,-0.661,-0.001,-27.006,-11.682,22.861
-0.578,-0.655,-0.002,-26.607,-11.837,22.426
-0.586,-0.650,-0.002,-26.303,-11.784,21.961
-0.593,-0.644,-0.002,-26.052,-11.491,21.455
-0.599,-0.640,-0.003,-25.846,-10.750,20.902
-0.606,-0.637,-0.005,-25.614,-9.694,20.349
-0.612,-0.634,-0.007,-25.302,-8.411,19.787
-0.618,-0.632,-0.009,-24.925,-6.754,19.255
-0.624,-0.630,-0.012,-24.405,-4.880,18.842
-0.630,-0.629,-0.015,-23.616,-2.866,18.522
-0.635,-0.628,-0.018,-22.641,-0.613,18.291
-0.641,-0.626,-0.021,-21.559,1.733,18.120
-0.648,-0.623,-0.023,-20.504,4.043,17.960
-0.654,-0.619,-0.026,-19.668,6.215,17.763
-0.661,-0.616,-0.028,-19.048,8.022,17.481
-0.668,-0.613,-0.031,-18.602,9.437,17.124
-0.674,-0.611,-0.034,-18.249,10.459,16.717
-0.680,-0.609,-0.036,-17.925,11.146,16.333
-0.686,-0.609,-0.038,-17.556,11.565,16.014
-0.691,-0.608,-0.040,-17.090,11.872,15.770
-0.696,-0.607,-0.041,-16.458,12.133,15.636
-0.700,-0.606,-0.043,-15.701,12.388,15.555
-0.705,-0.605,-0.044,-14.889,12.648,15.498
-0.710,-0.602,-0.045,-14.046,12.924,15.441
-0.715,-0.599,-0.045,-13.225,13.223,15.333
-0.719,-0.594,-0.045,-12.485,13.548,15.159
-0.724,-0.589,-0.044,-11.871,13.967,14.906
-0.728,-0.583,-0.043,-11.394,14.405,14.531
-0.733,-0.578,-0.041,-11.074,14.875,13.879
-0.737,-0.573,-0.038,-10.814,15.425,13.081
-0.739,-0.570,-0.036,-10.529,16.242,12.199
-0.742,-0.569,-0.033,-9.991,17.328,11.274
-0.744,-0.568,-0.030,-9.129,18.753,10.363
-0.747,-0.568,-0.026,-7.862,20.819,9.552
-0.750,-0.568,-0.022,-6.156,23.402,8.846
-0.753,-0.567,-0.018,-3.937,26.433,8.189
-0.756,-0.565,-0.013,-1.492,29.739,7.512
-0.760,-0.561,-0.008,0.912,33.157,6.737
-0.764,-0.557,-0.002,3.052,36.499,5.777
-0.768,-0.551,0.003,4.777,39.780,4.556
-0.772,-0.546,0.008,6.008,43.033,2.916
-0.776,-0.542,0.013,6.957,46.377,0.997
-0.781,-0.538,0.017,7.722,49.958,-1.105
-0.784,-0.534,0.019,8.406,54.106,-3.317
-0.787,-0.532,0.021,9.096,58.659,-5.558
-0.789,-0.531,0.021,9.903,63.614,-7.736

0.560,-0.780,-0.655,16.621,94.127,-11.518
0.604,-0.802,-0.663,25.991,121.932,-13.860
0.640,-0.812,-0.668,35.229,146.164,-14.590
0.666,-0.811,-0.683,41.988,170.575,-14.492
0.685,-0.804,-0.718,45.609,197.398,-14.423
0.693,-0.793,-0.757,45.493,217.556,-14.665
0.683,-0.778,-0.789,40.815,224.595,-15.177
0.660,-0.770,-0.812,30.383,218.001,-16.556
0.636,-0.770,-0.828,18.866,209.411,-18.433
0.621,-0.779,-0.833,9.681,195.346,-19.697
0.616,-0.792,-0.831,5.078,177.434,-19.720
0.616,-0.806,-0.824,4.658,160.409,-18.597
0.617,-0.817,-0.821,6.507,147.379,-17.176
0.616,-0.823,-0.824,10.809,139.138,-15.227
0.612,-0.824,-0.835,15.274,133.600,-13.173
0.606,-0.819,-0.850,17.684,128.416,-11.524
0.599,-0.811,-0.868,18.024,121.996,-10.343
0.593,-0.802,-0.885,17.049,112.989,-9.391
0.590,-0.795,-0.899,12.746,101.124,-8.653
0.589,-0.791,-0.911,6.833,86.760,-8.023
0.591,-0.791,-0.920,-0.092,68.149,-7.358
0.594,-0.794,-0.926,-6.847,51.379,-6.508
0.597,-0.799,-0.932,-12.865,35.129,-5.399
0.600,-0.805,-0.938,-17.650,19.318,-3.982
0.600,-0.810,-0.942,-21.301,2.556,-2.443
0.598,-0.813,-0.946,-24.301,-14.587,-0.863
0.596,-0.816,-0.950,-26.958,-31.633,0.827
0.595,-0.819,-0.954,-29.210,-48.457,2.571
0.594,-0.822,-0.957,-30.948,-65.541,4.405
0.594,-0.825,-0.960,-32.152,-82.044,6.441
0.594,-0.828,-0.963,-32.751,-97.502,8.944
0.595,-0.831,-0.966,-33.025,-112.013,11.748
0.595,-0.833,-0.970,-33.118,-125.415,14.779
0.595,-0.833,-0.974,-33.234,-137.875,17.979
0.593,-0.832,-0.978,-33.505,-149.682,21.166
0.589,-0.828,-0.982,-34.146,-161.238,24.074
0.585,-0.823,-0.984,-34.969,-173.339,26.663
0.579,-0.819,-0.984,-35.780,-185.819,29.002
0.573,-0.815,-0.982,-36.561,-198.422,31.187
0.566,-0.811,-0.977,-37.043,-210.915,33.304
0.558,-0.808,-0.967,-37.047,-223.763,35.210
0.547,-0.807,-0.957,-36.643,-235.050,36.963
0.536,-0.805,-0.947,-35.338,-243.881,38.791
0.525,-0.810,-0.929,-33.184,-250.300,39.784
0.513,-0.807,-0.912,-29.229,-253.265,41.174
0.484,-0.795,-0.894,-25.014,-254.166,43.637
0.457,-0.787,-0.874,-21.348,-254.239,46.045
0.432,-0.778,-0.851,-18.211,-254.691,48.190
0.406,-0.767,-0.828,-15.662,-255.635,50.218
0.380,-0.753,-0.804,-13.708,-257.053,51.944
0.354,-0.736,-0.779,-12.646,-258.846,53.117
0.330,-0.721,-0.752,-12.300,-260.701,53.628
0.307,-0.705,-0.724,-12.473,-262.246,53.706
0.283,-0.688,-0.692,-13.292,-263.926,53.251
0.260,-0.674,-0.657,-15.051,-265.731,52.137
0.239,-0.663,-0.622,-17.147,-266.687,50.571
0.215,-0.655,-0.585,-19.484,-266.492,49.127
0.188,-0.649,-0.544,-22.006,-265.191,47.968
0.162,-0.648,-0.504,-23.922,-262.850,47.017
0.134,-0.647,-0.465,-25.091,-259.314,46.280
0.103,-0.646,-0.425,-25.731,-255.224,45.870
0.070,-0.643,-0.386,-26.033,-250.829,45.786
0.040,-0.638,-0.349,-26.014,-246.313,45.822
0.010,-0.629,-0.312,-25.760,-241.809,45.834
-0.022,-0.619,-0.272,-25.409,-237.367,45.584
-0.050,-0.606,-0.240,-25.074,-232.699,45.252
-0.073,-0.592,-0.205,-24.667,-228.124,44.967
-0.099,-0.585,-0.156,-24.196,-224.126,44.559
-0.127,-0.582,-0.113,-23.456,-217.236,44.315
-0.153,-0.580,-0.080,-21.170,-205.725,44.202
-0.177,-0.578,-0.058,-17.858,-187.339,44.136
-0.199,-0.575,-0.045,-14.447,-165.030,43.896
-0.219,-0.570,-0.042,-11.529,-141.580,42.866
-0.237,-0.565,-0.043,-9.211,-119.840,41.042
-0.257,-0.561,-0.048,-7.525,-102.322,38.677
-0.280,-0.559,-0.054,-6.244,-86.278,37.152
-0.302,-0.559,-0.064,-4.837,-73.414,35.368
-0.326,-0.560,-0.073,-3.116,-64.837,34.256
-0.350,-0.561,-0.082,-1.005,-59.106,33.585
-0.372,-0.559,-0.091,1.257,-55.306,33.195
-0.392,-0.553,-0.097,3.104,-52.770,32.793
-0.411,-0.546,-0.099,4.172,-51.024,32.227
-0.427,-0.538,-0.096,4.496,-49.437,31.402
-0.442,-0.531,-0.092,4.172,-47.646,30.213
-0.456,-0.525,-0.086,3.643,-45.407,28.906
-0.468,-0.521,-0.081,3.050,-42.357,27.547
-0.479,-0.517,-0.077,2.461,-38.734,26.147
-0.490,-0.514,-0.074,1.916,-34.554,24.647
-0.500,-0.512,-0.074,1.470,-30.110,23.197
-0.510,-0.511,-0.079,1.117,-25.660,21.796
-0.519,-0.510,-0.082,0.918,-21.562,20.508
-0.529,-0.509,-0.087,0.949,-18.097,19.416
-0.539,-0.508,-0.091,1.109,-15.409,18.500
-0.549,-0.506,-0.095,1.328,-13.813,17.717
-0.559,-0.503,-0.100,1.464,-13.023,17.010
-0.569,-0.499,-0.104,1.404,-12.923,16.341
-0.579,-0.496,-0.107,1.169,-13.407,15.661
-0.588,-0.493,-0.109,0.793,-14.298,14.938
-0.597,-0.491,-0.111,0.293,-15.253,14.165
-0.606,-0.489,-0.111,-0.218,-16.100,13.422
-0.613,-0.488,-0.111,-0.671,-16.583,12.726
-0.620,-0.488,-0.110,-1.018,-16.609,12.124
-0.627,-0.488,-0.108,-1.148,-16.086,11.676
-0.634,-0.488,-0.107,-1.056,-14.842,11.377
-0.641,-0.488,-0.107,-0.719,-13.243,11.197
-0.648,-0.487,-0.106,-0.200,-11.491,11.088
-0.656,-0.485,-0.106,0.277,-9.749,10.974
-0.665,-0.482,-0.106,0.655,-8.203,10.826
-0.673,-0.479,-0.107,0.923,-6.975,10.608
-0.681,-0.477,-0.108,1.043,-6.063,10.310
-0.689,-0.475,-0.109,1.087,-5.443,9.988
-0.696,-0.474,-0.111,1.102,-5.172,9.673
-0.703,-0.473,-0.113,1.132,-5.147,9.404
-0.710,-0.473,-0.115,1.222,-5.345,9.198
-0.717,-0.473,-0.117,1.359,-5.738,9.064
-0.723,-0.473,-0.118,1.513,-6.386,8.985
-0.729,-0.473,-0.118,1.668,-7.160,8.921
-0.735,-0.473,-0.119,1.856,-8.004,8.906
-0.740,-0.473,-0.118,2.059,-8.893,8.924

0.301,-0.864,-0.786,9.589,4.445,6.136
0.314,-0.871,-0.794,17.454,15.696,4.362
0.324,-0.877,-0.804,25.075,24.799,3.504
0.333,-0.879,-0.817,31.728,31.649,3.122
0.339,-0.879,-0.832,36.917,35.983,3.060
0.343,-0.878,-0.849,40.258,37.185,3.219
0.347,-0.877,-0.866,41.871,36.308,3.550
0.351,-0.875,-0.880,41.981,34.091,4.060
0.356,-0.874,-0.892,41.046,31.513,4.778
0.363,-0.875,-0.905,39.546,27.657,5.560
0.371,-0.876,-0.918,37.423,22.117,6.414
0.380,-0.878,-0.932,34.639,14.505,7.320
0.390,-0.881,-0.948,31.408,5.122,8.271
0.400,-0.883,-0.964,27.950,-6.165,9.303
0.410,-0.885,-0.979,24.737,-19.474,10.551
0.419,-0.888,-0.992,22.166,-34.733,12.094
0.429,-0.891,-1.006,20.346,-51.075,14.027
0.439,-0.895,-1.019,19.121,-68.246,16.587
0.450,-0.898,-1.030,18.443,-85.256,19.734
0.461,-0.900,-1.039,17.919,-101.598,23.661
0.472,-0.901,-1.047,17.438,-118.881,28.236
0.481,-0.901,-1.051,17.053,-137.505,33.226
0.487,-0.901,-1.051,16.872,-156.609,38.307
0.491,-0.901,-1.048,16.723,-175.544,43.640
0.491,-0.899,-1.043,16.424,-192.755,49.168
0.490,-0.894,-1.036,15.808,-208.388,54.591
0.486,-0.888,-1.025,15.040,-223.243,59.179
0.478,-0.880,-1.012,14.124,-237.381,62.994
0.468,-0.871,-0.996,12.710,-250.491,65.996
0.455,-0.862,-0.977,11.015,-262.472,68.282
0.440,-0.853,-0.956,8.962,-273.247,69.942
0.423,-0.845,-0.933,6.389,-282.606,71.101
0.406,-0.838,-0.910,3.271,-290.813,71.733
0.389,-0.831,-0.885,-0.095,-298.173,71.976
0.372,-0.824,-0.860,-3.652,-304.289,72.026
0.355,-0.818,-0.834,-7.271,-309.405,72.011
0.339,-0.811,-0.808,-10.767,-313.320,71.952
0.322,-0.803,-0.782,-14.189,-316.137,71.764
0.304,-0.796,-0.756,-17.218,-318.134,71.481
0.285,-0.791,-0.727,-20.151,-319.641,71.101
0.266,-0.790,-0.695,-22.880,-320.295,70.763
0.247,-0.790,-0.659,-25.215,-319.612,70.587
0.229,-0.791,-0.620,-27.000,-317.870,70.670
0.209,-0.792,-0.577,-28.184,-315.078,71.085
0.189,-0.790,-0.530,-29.133,-311.325,71.540
0.167,-0.784,-0.482,-30.020,-306.211,71.809
0.142,-0.777,-0.432,-31.074,-300.229,71.799
0.118,-0.768,-0.383,-32.272,-293.785,71.483
0.093,-0.761,-0.336,-33.427,-287.114,71.041
0.068,-0.755,-0.291,-34.188,-280.465,70.621
0.042,-0.750,-0.250,-34.534,-274.085,70.280
0.015,-0.747,-0.210,-34.262,-268.039,70.219
-0.015,-0.744,-0.163,-33.090,-262.228,70.451
-0.042,-0.739,-0.118,-30.862,-256.813,71.383
-0.061,-0.732,-0.087,-26.879,-250.490,72.592
-0.080,-0.722,-0.057,-20.949,-241.378,73.074
-0.102,-0.702,-0.031,-14.686,-229.307,73.100
-0.124,-0.676,-0.014,-10.120,-211.757,72.763
-0.147,-0.650,-0.003,-7.332,-191.944,71.357
-0.169,-0.628,0.002,-6.048,-173.144,69.278
-0.192,-0.610,0.003,-5.414,-157.183,66.120
-0.214,-0.597,0.002,-5.150,-144.690,62.401
-0.237,-0.587,0.000,-5.066,-133.927,58.682
-0.258,-0.581,-0.002,-4.968,-124.236,55.175
-0.277,-0.578,-0.006,-4.710,-115.394,51.994
-0.297,-0.575,-0.007,-4.251,-107.637,48.960
-0.316,-0.572,-0.007,-3.721,-100.492,46.249
-0.335,-0.570,-0.006,-3.403,-93.849,43.763
-0.353,-0.567,-0.003,-3.201,-87.564,41.466
-0.370,-0.565,0.001,-3.054,-81.350,39.457
-0.386,-0.563,0.005,-2.969,-74.989,37.952
-0.401,-0.562,0.009,-2.902,-68.283,36.770
-0.415,-0.562,0.014,-2.751,-61.006,35.851
-0.430,-0.561,0.018,-2.470,-53.555,35.108
-0.446,-0.558,0.022,-2.156,-46.425,34.493
-0.460,-0.553,0.024,-1.881,-39.785,33.877
-0.475,-0.547,0.025,-1.810,-34.207,33.138
-0.491,-0.540,0.023,-1.937,-29.896,32.433
-0.506,-0.535,0.019,-2.202,-27.070,31.789
-0.521,-0.531,0.014,-2.476,-25.668,31.184
-0.537,-0.528,0.009,-2.720,-25.674,30.623
-0.552,-0.525,0.005,-2.931,-26.251,30.156
-0.565,-0.522,0.003,-3.037,-27.073,29.752
-0.576,-0.520,0.004,-3.053,-27.901,29.363
-0.587,-0.517,0.006,-3.081,-28.540,29.007
-0.595,-0.513,0.008,-3.119,-28.863,28.592
-0.603,-0.510,0.010,-3.164,-28.785,28.104
-0.610,-0.507,0.012,-3.235,-28.118,27.560
-0.618,-0.504,0.013,-3.299,-27.127,26.933
-0.626,-0.501,0.014,-3.370,-25.944,26.252
-0.635,-0.498,0.014,-3.438,-24.690,25.560
-0.643,-0.496,0.014,-3.492,-23.419,24.881
-0.650,-0.495,0.015,-3.464,-22.194,24.218
-0.658,-0.493,0.016,-3.373,-20.939,23.567
-0.665,-0.492,0.017,-3.224,-19.518,22.950
-0.671,-0.490,0.017,-3.041,-17.775,22.333
-0.678,-0.487,0.018,-2.864,-15.773,21.723
-0.684,-0.485,0.018,-2.707,-13.670,21.046
-0.691,-0.482,0.018,-2.567,-11.604,20.328
-0.698,-0.479,0.018,-2.459,-9.738,19.590
-0.706,-0.477,0.018,-2.348,-8.136,18.858
-0.713,-0.475,0.019,-2.258,-6.828,18.150
-0.720,-0.473,0.020,-2.174,-5.756,17.480
-0.726,-0.471,0.021,-2.099,-4.936,16.868
-0.732,-0.470,0.021,-2.042,-4.283,16.304
-0.738,-0.469,0.022,-2.005,-3.747,15.789
-0.743,-0.468,0.022,-1.990,-3.321,15.291
-0.749,-0.467,0.022,-2.034,-2.976,14.808
-0.754,-0.466,0.022,-2.125,-2.647,14.342
-0.759,-0.465,0.022,-2.234,-2.373,13.911
-0.764,-0.465,0.022,-2.360,-2.119,13.503
-0.769,-0.465,0.022,-2.472,-1.895,13.140
-0.774,-0.465,0.022,-2.536,-1.715,12.820
-0.778,-0.465,0.024,-2.536,-1.581,12.551
-0.782,-0.465,0.025,-2.503,-1.430,12.321
-0.787,-0.464,0.027,-2.447,-1.205,12.095
-0.791,-0.464,0.029,-2.345,-0.903,11.865
-0.794,-0.462,0.032,-2.219,-0.517,11.620
-0.798,-0.461,0.036,-2.090,-0.027,11.333

0.244,-0.928,-0.750,-0.187,3.107,11.135
0.251,-0.928,-0.761,0.039,4.236,11.320
0.257,-0.925,-0.772,-0.928,3.690,11.676
0.263,-0.920,-0.783,-4.679,2.111,11.999
0.270,-0.917,-0.792,-10.645,-0.202,12.176
0.276,-0.917,-0.798,-18.061,-4.914,12.228
0.284,-0.920,-0.802,-25.447,-10.942,12.314
0.292,-0.927,-0.804,-31.185,-17.435,12.680
0.301,-0.937,-0.806,-35.138,-23.805,13.282
0.310,-0.947,-0.810,-37.667,-30.096,14.333
0.319,-0.955,-0.816,-39.177,-36.743,15.861
0.329,-0.960,-0.823,-40.066,-44.178,18.072
0.338,-0.960,-0.831,-40.621,-52.645,20.739
0.347,-0.958,-0.839,-41.213,-62.234,23.760
0.356,-0.955,-0.847,-42.181,-73.568,26.981
0.364,-0.950,-0.853,-43.597,-86.119,30.145
0.371,-0.946,-0.858,-45.728,-99.417,33.222
0.378,-0.944,-0.861,-48.409,-112.892,36.321
0.383,-0.944,-0.863,-51.333,-126.679,39.391
0.384,-0.945,-0.862,-54.025,-140.032,42.351
0.384,-0.946,-0.861,-56.464,-152.129,45.380
0.383,-0.947,-0.859,-58.459,-162.977,48.408
0.380,-0.946,-0.855,-59.810,-173.074,51.425
0.375,-0.945,-0.847,-60.551,-183.232,54.379
0.367,-0.942,-0.837,-60.879,-192.939,57.431
0.358,-0.937,-0.827,-60.885,-201.519,60.588
0.348,-0.933,-0.816,-60.714,-209.071,63.602
0.334,-0.928,-0.804,-60.430,-215.177,66.360
0.319,-0.923,-0.791,-60.061,-219.941,69.023
0.303,-0.917,-0.778,-59.707,-223.681,71.465
0.285,-0.909,-0.763,-59.494,-226.552,73.504
0.266,-0.900,-0.750,-59.456,-228.253,75.145
0.246,-0.890,-0.736,-59.601,-229.428,76.391
0.226,-0.879,-0.721,-59.857,-230.346,77.121
0.205,-0.867,-0.707,-60.191,-231.059,77.532
0.185,-0.855,-0.692,-60.505,-231.766,77.655
0.163,-0.842,-0.675,-60.870,-232.535,77.499
0.141,-0.828,-0.659,-61.378,-233.300,77.076
0.117,-0.814,-0.642,-62.257,-234.066,76.443
0.092,-0.800,-0.623,-63.606,-234.890,75.600
0.066,-0.788,-0.606,-65.605,-235.347,74.633
0.041,-0.778,-0.588,-67.820,-235.807,73.448
0.015,-0.772,-0.568,-70.064,-236.346,72.229
-0.011,-0.769,-0.546,-71.970,-236.957,71.110
-0.036,-0.767,-0.522,-73.298,-237.312,70.238
-0.060,-0.766,-0.499,-73.962,-237.138,69.632
-0.082,-0.765,-0.474,-73.891,-236.354,69.248
-0.104,-0.761,-0.448,-73.450,-234.867,69.021
-0.125,-0.755,-0.419,-72.741,-232.913,68.929
-0.147,-0.745,-0.389,-71.930,-230.344,68.911
-0.169,-0.733,-0.357,-71.101,-227.135,68.871
-0.190,-0.720,-0.324,-70.177,-223.219,68.839
-0.212,-0.707,-0.289,-69.167,-219.185,68.589
-0.233,-0.695,-0.247,-68.010,-215.297,68.171
-0.252,-0.683,-0.200,-66.795,-210.459,68.130
-0.261,-0.669,-0.177,-64.357,-198.588,68.615
-0.272,-0.651,-0.159,-58.511,-179.254,68.608
-0.292,-0.632,-0.142,-52.074,-155.496,68.131
-0.313,-0.611,-0.129,-47.031,-131.363,67.480
-0.336,-0.591,-0.123,-43.486,-112.024,66.113
-0.359,-0.573,-0.123,-41.321,-98.831,63.942
-0.380,-0.559,-0.131,-39.885,-91.291,61.308
-0.399,-0.550,-0.136,-38.889,-86.170,58.715
-0.418,-0.545,-0.141,-37.846,-82.277,56.502
-0.436,-0.542,-0.145,-36.297,-79.064,54.388
-0.453,-0.538,-0.146,-34.156,-76.277,52.262
-0.469,-0.531,-0.145,-31.836,-73.609,50.175
-0.485,-0.521,-0.142,-29.908,-71.041,48.003
-0.502,-0.511,-0.136,-28.476,-68.341,45.775
-0.517,-0.500,-0.130,-27.532,-65.239,43.565
-0.529,-0.491,-0.127,-26.987,-61.074,41.794
-0.538,-0.484,-0.127,-26.420,-55.597,40.264
-0.550,-0.481,-0.126,-25.763,-48.740,38.849
-0.562,-0.478,-0.125,-25.021,-41.519,37.756
-0.574,-0.475,-0.126,-24.124,-34.658,36.801
-0.586,-0.472,-0.128,-23.109,-28.951,35.891
-0.599,-0.469,-0.132,-22.047,-24.449,35.044
-0.611,-0.465,-0.136,-21.044,-21.074,34.257
-0.623,-0.460,-0.141,-20.155,-18.797,33.472
-0.636,-0.453,-0.144,-19.483,-17.670,32.641
-0.647,-0.447,-0.147,-19.002,-17.203,31.730
-0.658,-0.441,-0.148,-18.647,-17.222,30.817
-0.668,-0.436,-0.147,-18.364,-17.469,29.961
-0.677,-0.430,-0.146,-18.114,-17.706,29.138
-0.686,-0.425,-0.145,-17.852,-17.829,28.258
-0.694,-0.421,-0.144,-17.615,-17.724,27.367
-0.700,-0.418,-0.145,-17.380,-17.232,26.466
-0.707,-0.415,-0.147,-17.080,-16.544,25.502
-0.714,-0.412,-0.149,-16.729,-15.711,24.526
-0.720,-0.409,-0.151,-16.411,-14.793,23.588
-0.728,-0.406,-0.154,-16.108,-13.978,22.675
-0.735,-0.403,-0.156,-15.849,-13.323,21.818
-0.742,-0.401,-0.158,-15.619,-12.864,20.983
-0.749,-0.399,-0.158,-15.342,-12.655,20.162
-0.755,-0.397,-0.158,-14.980,-12.495,19.396
-0.762,-0.395,-0.157,-14.540,-12.250,18.653
-0.767,-0.393,-0.156,-14.071,-11.715,17.901
-0.772,-0.391,-0.154,-13.597,-10.958,17.137
-0.777,-0.388,-0.153,-13.123,-9.998,16.323
-0.783,-0.386,-0.152,-12.664,-8.881,15.477
-0.788,-0.383,-0.152,-12.253,-7.646,14.635
-0.793,-0.380,-0.153,-11.907,-6.468,13.754
-0.798,-0.379,-0.154,-11.608,-5.433,12.884
-0.803,-0.377,-0.155,-11.326,-4.641,12.084
-0.808,-0.376,-0.156,-11.052,-4.063,11.328
-0.813,-0.374,-0.156,-10.827,-3.678,10.612
-0.818,-0.373,-0.155,-10.676,-3.417,9.936
-0.823,-0.371,-0.154,-10.580,-3.217,9.283
-0.827,-0.369,-0.152,-10.543,-3.027,8.641
-0.831,-0.368,-0.150,-10.566,-2.795,7.980
-0.835,-0.366,-0.147,-10.617,-2.465,7.299
-0.839,-0.364,-0.144,-10.670,-2.037,6.602
-0.843,-0.363,-0.140,-10.679,-1.483,5.862
-0.847,-0.361,-0.136,-10.634,-0.740,5.134
-0.850,-0.360,-0.133,-10.487,0.311,4.400
-0.853,-0.360,-0.129,-10.214,1.626,3.663
-0.856,-0.359,-0.125,-9.834,3.238,2.944
-0.858,-0.359,-0.121,-9.269,5.184,2.261
-0.860,-0.359,-0.116,-8.562,7.470,1.594

0.201,-0.979,-0.746,-11.532,0.276,3.331
0.212,-0.984,-0.753,-14.578,-8.363,5.635
0.224,-0.990,-0.759,-17.638,-19.156,8.611
0.238,-0.995,-0.763,-20.636,-31.510,12.288
0.252,-0.995,-0.766,-23.607,-45.077,16.868
0.265,-0.998,-0.768,-26.482,-59.381,21.861
0.278,-1.000,-0.769,-29.436,-74.047,26.997
0.290,-1.002,-0.772,-32.524,-87.822,32.012
0.299,-1.003,-0.775,-35.813,-100.512,36.545
0.307,-1.004,-0.779,-39.029,-112.270,40.535
0.312,-1.004,-0.782,-42.107,-123.142,44.099
0.316,-1.005,-0.784,-44.763,-133.092,47.409
0.319,-1.006,-0.784,-46.771,-142.307,50.596
0.321,-1.006,-0.782,-47.810,-151.101,54.045
0.319,-1.005,-0.779,-48.006,-160.086,57.832
0.314,-1.002,-0.773,-47.562,-169.499,61.875
0.307,-0.997,-0.765,-46.813,-178.448,67.888
0.300,-0.990,-0.756,-45.562,-186.956,72.726
0.291,-0.981,-0.746,-44.211,-194.856,77.258
0.280,-0.973,-0.734,-42.940,-201.570,81.346
0.269,-0.964,-0.722,-41.688,-207.267,84.840
0.255,-0.956,-0.707,-40.389,-211.853,87.575
0.241,-0.947,-0.693,-38.993,-215.103,90.011
0.225,-0.939,-0.678,-37.414,-217.388,92.170
0.207,-0.932,-0.660,-35.454,-218.804,94.127
0.189,-0.925,-0.641,-33.169,-219.663,96.090
0.170,-0.917,-0.620,-30.516,-220.031,98.499
0.151,-0.909,-0.599,-27.962,-220.092,101.126
0.131,-0.900,-0.576,-25.670,-219.996,103.825
0.111,-0.890,-0.553,-23.904,-219.784,106.294
0.091,-0.879,-0.532,-22.623,-219.383,108.123
0.071,-0.866,-0.513,-21.661,-218.586,109.722
0.050,-0.853,-0.494,-21.131,-217.458,111.105
0.028,-0.838,-0.474,-21.044,-216.018,111.958
0.006,-0.822,-0.455,-21.351,-214.321,112.180
-0.010,-0.805,-0.435,-22.158,-212.227,112.409
-0.036,-0.785,-0.415,-23.750,-210.107,112.430
-0.063,-0.769,-0.393,-26.193,-208.357,111.937
-0.088,-0.754,-0.369,-29.281,-206.764,111.058
-0.112,-0.740,-0.345,-32.920,-205.276,110.079
-0.136,-0.727,-0.319,-36.768,-203.621,109.069
-0.160,-0.713,-0.292,-40.329,-201.758,108.075
-0.184,-0.700,-0.264,-43.520,-199.638,107.013
-0.207,-0.685,-0.235,-46.061,-197.149,105.899
-0.230,-0.669,-0.203,-48.164,-194.262,104.641
-0.253,-0.654,-0.170,-49.702,-191.235,103.247
-0.274,-0.639,-0.136,-50.342,-188.299,101.718
-0.294,-0.625,-0.103,-50.308,-183.106,100.155
-0.312,-0.612,-0.073,-49.704,-175.083,98.378
-0.328,-0.598,-0.046,-48.170,-163.246,96.197
-0.343,-0.585,-0.028,-45.508,-146.659,93.874
-0.356,-0.572,-0.019,-41.426,-123.936,91.598
-0.371,-0.561,-0.015,-36.209,-99.455,89.456
-0.387,-0.549,-0.015,-30.150,-75.812,87.387
