-0.653,-0.471,-0.612,-6.261,4.472,-1.364
-0.653,-0.471,-0.612,-5.981,4.304,-1.232
-0.653,-0.472,-0.612,-5.650,4.134,-1.081
-0.653,-0.473,-0.612,-5.223,3.976,-0.889
-0.653,-0.474,-0.612,-4.478,3.852,-0.632
-0.652,-0.476,-0.613,-3.290,3.789,-0.299
-0.651,-0.479,-0.615,-1.485,3.840,0.141
-0.650,-0.482,-0.616,0.915,3.966,0.796
-0.650,-0.484,-0.617,4.083,4.154,1.555
-0.649,-0.486,-0.617,7.144,4.343,2.383
-0.649,-0.485,-0.617,9.934,4.478,3.242
-0.650,-0.484,-0.617,12.496,4.560,3.979
-0.651,-0.484,-0.617,14.853,4.586,4.587
-0.651,-0.484,-0.616,17.051,4.591,5.159
-0.652,-0.484,-0.615,19.186,4.596,5.699
-0.652,-0.485,-0.614,21.436,4.604,6.212
-0.652,-0.487,-0.613,23.933,4.640,6.786
-0.652,-0.489,-0.613,26.981,4.716,7.447
-0.651,-0.491,-0.612,30.498,4.841,8.198
-0.651,-0.494,-0.612,34.450,4.985,9.046
-0.651,-0.497,-0.612,38.694,5.131,10.069
-0.651,-0.498,-0.611,42.982,5.258,11.197
-0.651,-0.500,-0.610,47.255,5.321,12.328
-0.652,-0.501,-0.609,51.406,5.325,13.478
-0.653,-0.502,-0.607,55.374,5.272,14.619
-0.654,-0.503,-0.604,59.029,5.150,15.738
-0.655,-0.504,-0.601,62.185,4.975,16.828
-0.656,-0.504,-0.597,64.775,4.759,17.864
-0.657,-0.505,-0.593,67.009,4.504,18.818
-0.659,-0.506,-0.589,69.131,4.235,19.777
-0.659,-0.507,-0.586,71.448,3.991,20.773
-0.660,-0.508,-0.584,74.422,3.789,21.885
-0.660,-0.510,-0.583,79.600,3.628,23.270
-0.660,-0.515,-0.583,87.013,3.499,25.024
-0.660,-0.520,-0.581,97.214,3.451,27.272

-0.601,-0.542,-0.781,89.101,0.651,14.983
-0.592,-0.550,-0.790,82.493,-2.205,5.994
-0.584,-0.556,-0.795,76.769,-4.617,-0.704
-0.577,-0.560,-0.799,71.641,-6.417,-5.596
-0.570,-0.561,-0.800,66.760,-7.650,-9.620
-0.564,-0.562,-0.798,61.837,-8.321,-12.945
-0.560,-0.564,-0.793,56.767,-8.746,-15.813
-0.556,-0.569,-0.787,51.558,-9.019,-18.204
-0.553,-0.575,-0.779,46.399,-9.208,-20.119
-0.551,-0.582,-0.768,41.500,-9.402,-21.581
-0.549,-0.591,-0.757,37.305,-9.624,-22.459
-0.547,-0.601,-0.744,33.964,-9.854,-22.858
-0.544,-0.611,-0.731,31.316,-10.021,-22.883
-0.542,-0.619,-0.719,29.232,-10.102,-22.586
-0.540,-0.624,-0.709,27.677,-10.138,-22.145
-0.538,-0.628,-0.701,26.442,-10.138,-21.544
-0.536,-0.632,-0.693,25.343,-10.137,-20.827
-0.536,-0.633,-0.686,24.286,-10.145,-20.028
-0.535,-0.634,-0.680,23.223,-10.154,-19.136
-0.535,-0.634,-0.674,22.124,-10.110,-18.149
-0.535,-0.635,-0.668,21.034,-10.006,-17.067
-0.535,-0.635,-0.663,19.913,-9.843,-15.930
-0.535,-0.635,-0.658,18.803,-9.596,-14.783
-0.536,-0.635,-0.653,17.738,-9.297,-13.661
-0.536,-0.633,-0.649,16.798,-8.906,-12.250
-0.533,-0.635,-0.646,15.885,-8.243,-11.233
-0.535,-0.638,-0.643,15.139,-7.384,-10.250
-0.536,-0.640,-0.640,14.605,-6.419,-9.190
-0.537,-0.640,-0.637,14.097,-5.436,-8.159
-0.538,-0.638,-0.635,13.567,-4.525,-7.247
-0.540,-0.637,-0.633,13.006,-3.695,-6.489
-0.542,-0.635,-0.632,12.396,-2.931,-5.836
-0.544,-0.634,-0.631,11.814,-2.225,-5.264
-0.546,-0.633,-0.629,11.259,-1.605,-4.766
-0.548,-0.631,-0.628,10.695,-1.090,-4.367
-0.550,-0.630,-0.627,10.142,-0.675,-4.035
-0.552,-0.630,-0.626,9.603,-0.386,-3.752
-0.555,-0.629,-0.625,9.091,-0.187,-3.516
-0.557,-0.628,-0.623,8.625,-0.069,-3.296
-0.559,-0.628,-0.622,8.188,-0.022,-3.090
-0.561,-0.627,-0.621,7.731,-0.022,-2.928
-0.562,-0.626,-0.619,7.322,-0.058,-2.796
-0.564,-0.625,-0.618,6.940,-0.143,-2.711
-0.566,-0.624,-0.616,6.509,-0.231,-2.661
-0.568,-0.622,-0.615,6.081,-0.313,-2.668
-0.570,-0.620,-0.614,5.652,-0.401,-2.714
-0.571,-0.619,-0.612,5.224,-0.498,-2.790
-0.573,-0.617,-0.611,4.820,-0.597,-2.893
-0.575,-0.616,-0.610,4.443,-0.704,-3.000
-0.576,-0.615,-0.608,4.109,-0.811,-3.108
-0.577,-0.614,-0.606,3.802,-0.917,-3.218
-0.578,-0.614,-0.605,3.524,-1.020,-3.330
-0.579,-0.613,-0.604,3.272,-1.122,-3.443
-0.579,-0.612,-0.602,3.065,-1.231,-3.551
-0.580,-0.611,-0.601,2.914,-1.345,-3.649
-0.580,-0.610,-0.599,2.822,-1.460,-3.720
-0.581,-0.609,-0.597,2.747,-1.564,-3.772
-0.582,-0.608,-0.595,2.655,-1.680,-3.821
-0.583,-0.606,-0.592,2.502,-1.804,-3.875
-0.584,-0.605,-0.590,2.279,-1.931,-3.931
-0.584,-0.604,-0.588,2.019,-2.077,-3.994
-0.584,-0.603,-0.586,1.735,-2.237,-4.059
-0.584,-0.603,-0.585,1.476,-2.391,-4.108
-0.584,-0.603,-0.583,1.264,-2.526,-4.125
-0.584,-0.603,-0.582,1.115,-2.627,-4.116
-0.583,-0.603,-0.581,1.056,-2.697,-4.063
-0.583,-0.602,-0.580,1.034,-2.745,-3.997
-0.583,-0.602,-0.578,1.010,-2.814,-3.947
-0.584,-0.600,-0.577,0.942,-2.909,-3.930
-0.584,-0.599,-0.576,0.831,-3.023,-3.930
-0.584,-0.599,-0.574,0.697,-3.134,-3.931
-0.584,-0.599,-0.573,0.606,-3.212,-3.915
-0.584,-0.599,-0.571,0.562,-3.244,-3.880
-0.584,-0.600,-0.569,0.556,-3.227,-3.835
-0.584,-0.600,-0.568,0.560,-3.183,-3.762
-0.584,-0.600,-0.567,0.556,-3.113,-3.686
-0.584,-0.600,-0.565,0.566,-3.014,-3.611
-0.584,-0.601,-0.564,0.578,-2.875,-3.516
-0.584,-0.601,-0.563,0.575,-2.687,-3.389
-0.584,-0.601,-0.562,0.571,-2.474,-3.265
-0.584,-0.601,-0.562,0.560,-2.254,-3.141
-0.584,-0.602,-0.561,0.574,-2.025,-3.004
-0.584,-0.603,-0.560,0.623,-1.780,-2.841
-0.583,-0.605,-0.558,0.738,-1.485,-2.640
-0.583,-0.607,-0.557,0.897,-1.150,-2.393
-0.582,-0.609,-0.556,1.121,-0.772,-2.092
-0.582,-0.611,-0.556,1.403,-0.359,-1.748
-0.581,-0.613,-0.555,1.758,0.090,-1.343
-0.580,-0.615,-0.555,2.167,0.562,-0.826
-0.579,-0.617,-0.555,2.617,1.049,-0.250
-0.578,-0.619,-0.556,3.113,1.541,0.399
-0.577,-0.621,-0.556,3.669,2.051,1.131
-0.576,-0.624,-0.557,4.296,2.564,1.974
-0.575,-0.627,-0.558,5.125,3.102,3.004
-0.573,-0.630,-0.560,6.263,3.670,4.209
-0.571,-0.636,-0.562,7.941,4.337,5.669
-0.569,-0.642,-0.564,10.533,5.147,7.488
-0.567,-0.649,-0.566,14.481,6.149,9.771
-0.565,-0.656,-0.568,20.635,7.391,12.844
-0.563,-0.662,-0.570,28.356,8.830,16.442
-0.561,-0.666,-0.571,37.433,10.420,20.434
-0.560,-0.670,-0.573,47.508,11.978,24.677
-0.559,-0.672,-0.574,58.337,13.441,29.048
-0.559,-0.673,-0.576,69.743,14.830,33.529
-0.558,-0.674,-0.576,81.066,16.070,37.958
-0.558,-0.675,-0.576,92.095,17.200,42.296
-0.558,-0.676,-0.576,102.819,18.319,46.586
-0.558,-0.677,-0.575,113.509,19.481,50.995
-0.558,-0.678,-0.574,123.908,20.668,55.351
-0.558,-0.679,-0.572,133.708,21.918,59.570
-0.558,-0.679,-0.571,142.843,23.218,63.686
-0.559,-0.678,-0.569,150.915,24.429,67.611
-0.554,-0.676,-0.568,157.271,26.016,71.649
-0.560,-0.671,-0.566,162.212,27.391,74.940
-0.565,-0.666,-0.564,165.652,28.053,77.426
-0.570,-0.661,-0.559,167.650,28.211,79.301
-0.575,-0.656,-0.553,168.214,28.045,80.758
-0.580,-0.652,-0.547,167.934,27.719,81.815
-0.584,-0.652,-0.539,167.640,27.370,82.647

-0.639,-0.613,-0.660,175.483,27.977,83.770
-0.638,-0.617,-0.663,185.400,28.652,85.574
-0.637,-0.620,-0.666,198.209,29.316,88.235
-0.637,-0.622,-0.668,212.493,29.867,91.494
-0.637,-0.623,-0.668,227.893,30.363,95.164
-0.638,-0.623,-0.667,244.602,30.840,99.218
-0.638,-0.625,-0.665,262.565,31.291,103.832
-0.638,-0.627,-0.662,280.469,31.724,108.649
-0.638,-0.629,-0.658,298.856,32.166,113.609
-0.639,-0.631,-0.654,317.951,32.665,118.583
-0.640,-0.634,-0.648,338.865,33.244,123.785
-0.641,-0.636,-0.641,360.555,34.028,129.117
-0.643,-0.637,-0.635,382.749,35.032,134.274
-0.644,-0.638,-0.629,405.361,36.248,139.109
-0.647,-0.637,-0.622,429.103,37.550,143.570
-0.650,-0.634,-0.616,450.783,38.963,147.415
-0.653,-0.627,-0.611,469.650,40.658,150.814
-0.658,-0.616,-0.605,483.857,42.264,153.743
-0.664,-0.602,-0.597,490.061,43.528,155.637
-0.671,-0.585,-0.586,489.343,44.202,156.497
-0.679,-0.567,-0.574,482.338,44.285,156.404
-0.687,-0.548,-0.558,470.529,43.975,155.408
-0.695,-0.531,-0.542,455.964,43.383,153.511
-0.703,-0.516,-0.526,439.528,42.676,150.668
-0.711,-0.504,-0.510,423.144,41.978,147.504
-0.717,-0.494,-0.494,407.239,41.336,144.172
-0.724,-0.486,-0.477,392.185,40.746,140.691
-0.730,-0.479,-0.462,378.145,40.281,137.179
-0.734,-0.471,-0.446,364.898,39.971,133.770
-0.739,-0.463,-0.429,352.287,39.875,130.478
-0.744,-0.454,-0.412,340.186,39.776,127.283
-0.749,-0.445,-0.396,328.544,39.685,124.167
-0.755,-0.435,-0.381,317.295,39.579,121.113
-0.760,-0.425,-0.367,306.699,39.378,118.124
-0.765,-0.416,-0.353,296.945,38.902,115.171
-0.770,-0.408,-0.342,288.027,38.318,112.257
-0.774,-0.402,-0.332,279.902,37.663,109.403
-0.778,-0.396,-0.322,272.362,36.950,106.631
-0.783,-0.390,-0.312,265.209,36.182,103.944
-0.786,-0.385,-0.302,258.323,35.382,101.340
-0.790,-0.379,-0.292,251.614,34.618,98.813
-0.794,-0.373,-0.282,245.155,33.884,96.317
-0.797,-0.367,-0.271,238.952,33.159,93.729
-0.801,-0.361,-0.261,232.991,32.443,91.178
-0.804,-0.355,-0.251,227.286,31.768,88.731
-0.808,-0.349,-0.241,221.901,31.128,86.333
-0.811,-0.345,-0.231,216.757,30.468,83.881
-0.815,-0.341,-0.222,211.744,29.810,81.385
-0.819,-0.339,-0.213,206.880,29.152,78.885
-0.822,-0.337,-0.205,202.098,28.545,76.426
-0.825,-0.336,-0.198,197.323,27.950,74.041
-0.829,-0.335,-0.190,192.572,27.357,71.720
-0.833,-0.333,-0.183,187.911,26.782,69.518
-0.836,-0.331,-0.177,183.366,26.274,67.436
-0.839,-0.329,-0.171,178.969,25.820,65.544
-0.843,-0.326,-0.163,174.728,25.376,63.806
-0.846,-0.323,-0.155,170.646,24.939,62.173
-0.850,-0.321,-0.147,166.709,24.548,60.655
-0.853,-0.318,-0.139,162.904,24.166,59.189
-0.857,-0.315,-0.130,159.227,23.734,57.685
-0.860,-0.313,-0.123,155.681,23.270,56.186
-0.864,-0.312,-0.117,152.246,22.915,54.799
-0.866,-0.312,-0.110,148.922,22.645,53.469
-0.869,-0.311,-0.104,145.703,22.368,52.172
-0.872,-0.310,-0.098,142.605,22.109,50.909
-0.875,-0.309,-0.091,139.663,21.831,49.659
-0.878,-0.307,-0.086,136.360,21.537,48.405
-0.881,-0.306,-0.081,132.778,21.254,47.152
-0.884,-0.305,-0.076,129.068,20.990,45.946
-0.887,-0.304,-0.071,125.693,20.760,44.818
-0.889,-0.302,-0.066,122.741,20.583,43.760
-0.892,-0.301,-0.061,120.256,20.507,42.768
-0.894,-0.299,-0.056,117.879,20.507,41.850
-0.896,-0.297,-0.050,115.587,20.529,40.988
-0.899,-0.296,-0.044,113.376,20.528,40.170
-0.902,-0.294,-0.038,111.230,20.477,39.401
-0.904,-0.292,-0.033,109.135,20.376,38.662
-0.907,-0.290,-0.030,107.092,20.239,37.943
-0.909,-0.289,-0.027,105.089,20.079,37.234
-0.911,-0.287,-0.024,103.117,19.874,36.507
-0.914,-0.284,-0.023,101.137,19.666,35.761
-0.916,-0.282,-0.022,98.959,19.463,34.983
-0.918,-0.280,-0.021,96.416,19.270,34.190
-0.920,-0.277,-0.018,93.567,19.040,33.355
-0.923,-0.274,-0.016,90.883,18.772,32.353
-0.924,-0.272,-0.014,88.142,18.574,31.276
-0.926,-0.268,-0.013,85.401,18.407,30.171
-0.928,-0.264,-0.013,82.730,18.266,28.970
-0.930,-0.260,-0.013,80.242,18.161,27.743
-0.931,-0.256,-0.014,77.784,18.107,26.479
-0.933,-0.252,-0.016,75.286,18.058,25.118
-0.935,-0.248,-0.018,72.673,18.001,23.663
-0.937,-0.245,-0.022,69.848,17.856,22.082
-0.938,-0.242,-0.026,66.786,17.627,20.347
-0.939,-0.239,-0.031,63.204,17.296,18.348
-0.940,-0.236,-0.037,59.137,16.817,16.138
-0.940,-0.233,-0.048,54.386,16.118,13.699
-0.940,-0.230,-0.054,48.524,15.048,11.022
-0.940,-0.226,-0.061,38.771,13.655,7.917
-0.940,-0.223,-0.069,24.775,11.723,4.447
-0.939,-0.222,-0.076,1.455,8.975,0.742
-0.936,-0.224,-0.084,-35.274,4.432,-3.402
-0.932,-0.228,-0.091,-88.982,-1.923,-8.717
-0.928,-0.234,-0.096,-168.363,-10.290,-15.431
-0.925,-0.237,-0.093,-258.961,-22.586,-24.135
-0.924,-0.239,-0.085,-352.395,-37.158,-36.302
-0.925,-0.238,-0.070,-444.847,-52.394,-50.135
-0.924,-0.236,-0.051,-525.857,-65.753,-64.573
-0.921,-0.234,-0.029,-595.726,-75.826,-79.536
-0.917,-0.230,-0.009,-657.141,-82.474,-93.851
-0.914,-0.222,0.008,-707.095,-85.673,-107.171
-0.913,-0.211,0.020,-743.810,-87.335,-119.922
-0.913,-0.196,0.025,-765.426,-87.930,-133.232
-0.912,-0.178,0.018,-773.863,-87.418,-146.109
-0.907,-0.157,0.001,-769.835,-86.343,-157.738
-0.899,-0.141,-0.025,-752.303,-84.798,-169.750
-0.887,-0.127,-0.066,-726.825,-82.918,-181.222
-0.870,-0.121,-0.112,-694.962,-81.160,-192.986
-0.853,-0.129,-0.158,-656.509,-79.673,-203.519

-0.462,-0.545,-1.014,-631.257,-77.942,-197.496
-0.452,-0.590,-1.023,-603.954,-76.289,-191.583
-0.448,-0.613,-1.017,-573.512,-74.887,-186.120
-0.451,-0.619,-1.002,-548.354,-73.551,-180.963
-0.457,-0.613,-0.981,-531.588,-72.173,-175.915
-0.464,-0.602,-0.955,-508.616,-70.659,-170.929
-0.471,-0.591,-0.935,-482.930,-69.039,-166.062
-0.474,-0.588,-0.919,-458.016,-67.377,-161.394
-0.476,-0.593,-0.907,-435.263,-65.717,-156.901
-0.476,-0.604,-0.898,-414.303,-64.084,-152.560
-0.476,-0.619,-0.890,-394.848,-62.490,-148.482
-0.475,-0.635,-0.882,-377.268,-60.921,-144.750
-0.475,-0.651,-0.873,-361.938,-59.379,-140.013
-0.475,-0.662,-0.864,-348.922,-57.872,-134.340
-0.475,-0.666,-0.855,-338.480,-56.382,-128.472
-0.476,-0.666,-0.846,-329.360,-54.684,-122.785
-0.478,-0.663,-0.837,-319.419,-52.685,-117.933
-0.481,-0.653,-0.828,-310.329,-50.471,-114.029
-0.485,-0.642,-0.822,-301.689,-48.333,-111.070
-0.488,-0.633,-0.815,-292.493,-46.541,-108.248
-0.493,-0.625,-0.809,-282.846,-45.154,-105.501
-0.497,-0.621,-0.804,-273.325,-44.019,-102.839
-0.501,-0.618,-0.798,-264.169,-43.043,-100.249
-0.503,-0.617,-0.793,-255.628,-42.153,-97.732
-0.505,-0.618,-0.789,-247.616,-41.298,-95.297
-0.506,-0.617,-0.785,-240.035,-40.445,-92.773
-0.507,-0.616,-0.781,-232.798,-39.583,-90.211
-0.508,-0.614,-0.777,-225.933,-38.714,-87.639
-0.510,-0.612,-0.773,-219.338,-37.827,-85.090
-0.512,-0.609,-0.768,-212.947,-36.935,-82.608
-0.515,-0.604,-0.763,-206.664,-36.051,-80.268
-0.518,-0.600,-0.758,-200.450,-35.178,-78.123
-0.521,-0.595,-0.752,-194.299,-34.346,-76.183
-0.524,-0.592,-0.747,-188.212,-33.551,-74.312
-0.526,-0.590,-0.741,-182.282,-32.792,-72.501
-0.529,-0.590,-0.736,-176.580,-32.068,-70.742
-0.530,-0.592,-0.731,-171.129,-31.357,-69.010
-0.532,-0.594,-0.726,-165.952,-30.649,-67.299
-0.533,-0.596,-0.722,-161.029,-29.941,-65.497
-0.535,-0.597,-0.718,-156.374,-29.240,-63.581
-0.538,-0.596,-0.714,-151.900,-28.556,-61.626
-0.541,-0.593,-0.710,-147.504,-27.892,-59.736
-0.543,-0.589,-0.706,-143.165,-27.242,-58.002
-0.546,-0.585,-0.702,-138.881,-26.593,-56.416
-0.548,-0.582,-0.698,-134.710,-25.920,-54.937
-0.550,-0.579,-0.694,-130.674,-25.233,-53.563
-0.552,-0.576,-0.691,-126.776,-24.489,-52.250
-0.553,-0.576,-0.687,-123.012,-23.690,-50.966
-0.555,-0.576,-0.684,-119.376,-22.804,-49.682
-0.556,-0.576,-0.682,-115.865,-21.895,-48.388
-0.557,-0.575,-0.679,-112.474,-20.982,-47.106
-0.559,-0.575,-0.677,-109.197,-20.096,-45.839
-0.560,-0.573,-0.674,-106.022,-19.248,-44.655
-0.562,-0.569,-0.672,-102.942,-18.444,-43.573
-0.563,-0.566,-0.670,-99.950,-17.742,-42.548
-0.565,-0.563,-0.668,-97.050,-17.155,-41.594
-0.567,-0.560,-0.666,-94.255,-16.686,-40.698
-0.569,-0.558,-0.664,-91.561,-16.331,-39.849
-0.570,-0.557,-0.661,-88.953,-16.057,-39.017
-0.571,-0.557,-0.659,-86.424,-15.840,-38.180
-0.572,-0.557,-0.657,-83.960,-15.664,-37.341
-0.572,-0.557,-0.655,-81.558,-15.515,-36.489
-0.573,-0.558,-0.653,-79.212,-15.371,-35.624
-0.574,-0.558,-0.651,-76.923,-15.219,-34.742
-0.574,-0.558,-0.648,-74.692,-15.027,-33.823
-0.575,-0.557,-0.646,-72.523,-14.793,-32.918
-0.576,-0.556,-0.644,-70.425,-14.531,-32.054
-0.577,-0.555,-0.642,-68.407,-14.240,-31.249
-0.578,-0.553,-0.640,-66.459,-13.944,-30.489
-0.579,-0.552,-0.638,-64.594,-13.638,-29.774
-0.580,-0.552,-0.637,-62.781,-13.316,-29.077
-0.580,-0.551,-0.636,-61.026,-12.986,-28.390
-0.580,-0.552,-0.635,-59.311,-12.656,-27.689
-0.580,-0.552,-0.634,-57.625,-12.338,-26.978
-0.581,-0.552,-0.633,-55.969,-12.035,-26.251
-0.582,-0.552,-0.632,-54.347,-11.741,-25.509
-0.582,-0.551,-0.631,-52.772,-11.458,-24.782
-0.583,-0.551,-0.629,-51.248,-11.184,-24.084
-0.583,-0.550,-0.628,-49.766,-10.918,-23.414
-0.584,-0.549,-0.627,-48.332,-10.658,-22.772
-0.585,-0.548,-0.625,-46.967,-10.404,-22.156
-0.586,-0.546,-0.624,-45.657,-10.159,-21.603
-0.586,-0.545,-0.623,-44.401,-9.929,-21.078
-0.587,-0.545,-0.622,-43.193,-9.709,-20.573
-0.587,-0.545,-0.621,-42.022,-9.501,-20.074
-0.587,-0.545,-0.620,-40.886,-9.295,-19.580
-0.587,-0.545,-0.620,-39.770,-9.081,-19.082
-0.587,-0.544,-0.618,-38.654,-8.859,-18.586
-0.587,-0.544,-0.617,-37.556,-8.616,-18.099
-0.587,-0.544,-0.616,-36.478,-8.316,-17.614
-0.587,-0.545,-0.616,-35.420,-7.976,-17.125
-0.586,-0.545,-0.615,-34.387,-7.600,-16.627
-0.586,-0.544,-0.615,-33.386,-7.209,-16.169
-0.586,-0.543,-0.615,-32.424,-6.838,-15.741
-0.587,-0.542,-0.615,-31.501,-6.477,-15.322
-0.587,-0.542,-0.615,-30.613,-6.122,-14.910
-0.587,-0.542,-0.615,-29.732,-5.780,-14.504
-0.587,-0.542,-0.615,-28.858,-5.463,-14.091
-0.587,-0.542,-0.615,-27.994,-5.163,-13.670
-0.587,-0.543,-0.615,-27.131,-4.882,-13.231
-0.587,-0.543,-0.615,-26.272,-4.623,-12.772
-0.587,-0.543,-0.615,-25.419,-4.385,-12.312
-0.587,-0.542,-0.615,-24.585,-4.158,-11.844
-0.586,-0.542,-0.615,-23.776,-3.937,-11.371
-0.586,-0.542,-0.616,-22.992,-3.720,-10.908
-0.585,-0.542,-0.616,-22.227,-3.510,-10.449
-0.585,-0.542,-0.616,-21.479,-3.320,-9.985
-0.585,-0.542,-0.617,-20.752,-3.139,-9.513
-0.584,-0.542,-0.617,-20.027,-2.963,-9.037
-0.584,-0.543,-0.617,-19.297,-2.791,-8.550
-0.584,-0.543,-0.616,-18.571,-2.604,-8.050
-0.584,-0.544,-0.616,-17.859,-2.412,-7.562
-0.584,-0.544,-0.615,-17.158,-2.205,-7.089
-0.583,-0.545,-0.615,-16.458,-1.978,-6.617
-0.583,-0.546,-0.614,-15.768,-1.729,-6.147
-0.583,-0.546,-0.614,-15.099,-1.479,-5.707
-0.584,-0.545,-0.613,-14.464,-1.224,-5.318
-0.583,-0.545,-0.614,-13.835,-0.940,-4.942
-0.583,-0.545,-0.615,-13.177,-0.635,-4.558

-0.484,-0.520,-0.919,-14.778,-3.419,-17.808
-0.478,-0.530,-0.925,-15.760,-6.377,-28.614
-0.471,-0.539,-0.927,-16.386,-9.338,-37.264
-0.465,-0.547,-0.926,-16.755,-11.984,-43.429
-0.459,-0.555,-0.917,-16.945,-13.962,-47.996
-0.455,-0.564,-0.908,-17.052,-15.318,-51.518
-0.452,-0.571,-0.897,-17.288,-16.184,-54.201
-0.449,-0.578,-0.885,-17.721,-16.685,-56.393
-0.446,-0.586,-0.873,-18.310,-16.867,-58.139
-0.444,-0.594,-0.860,-18.958,-16.865,-59.287
-0.442,-0.604,-0.847,-19.522,-16.723,-60.012
-0.439,-0.613,-0.836,-19.861,-16.445,-60.296
-0.436,-0.623,-0.825,-19.886,-16.083,-60.012
